NTA,GardenCounts,HasGarden,Gender_Female,Age_Over65,Unemployed,Race_Hisp,Race_White,Race_Black,Race_Asian,Race_Other,Income_under10,Income_10to14,Income_15to24,Income_25to34,Income_35to49,Income_50to74,Income_75to99,Income_100to149,Income_150to199,Income_200over,Edu_Other,Edu_Bachelor,Edu_GradProf,Crime_Felony_scaled,Crime_Misdemeanor_scaled,Crime_Violation_scaled,Crime_Total_scaled
Washington Heights South,6.0,1.0,0.50113542973312,0.11997707513300747,0.1298401003292052,0.7286755482503569,0.124097063021757,0.09989618928154333,0.032473290367230415,0.014857909079112419,0.1389656938044035,0.08844512715480457,0.12121522444103087,0.10776583034647552,0.10916538658474144,0.18388803550093874,0.08704557091653865,0.10766342379245604,0.032735961768219836,0.023109745690390853,0.7120266829464406,0.1876442472341756,0.10032906981938383,-0.1501377665830666,-0.14995665517977697,-0.21041277955489518,-0.15536519741408214
West Village,2.0,1.0,0.5022913796202001,0.1475019469238603,0.04515654268129515,0.06038459234409632,0.8036302641825915,0.02005331576109746,0.0859791529383574,0.02995267477385731,0.04316371321736303,0.018912913889340487,0.045250094835528096,0.04833902346501924,0.07107245434346719,0.1174876713813472,0.09134016149135643,0.15019238064271392,0.12371972037067144,0.290521866363193,0.15604926523067916,0.4438262906502205,0.4001244441191004,0.0571586809106073,-0.01730537885969688,-0.17722376732885758,-0.007306608017482144
Yorkville,0.0,0.0,0.5697728782696425,0.16774526932257192,0.04176217364566445,0.10338591008637024,0.7459337089987449,0.030684810157730263,0.08923693988533182,0.030758630871822637,0.04263821092064934,0.033715518220002266,0.06852083096832785,0.03559995459189465,0.07433306845271881,0.1308888636621637,0.11767510500624362,0.1825178794414803,0.0969690089681008,0.21714155976841867,0.2106827141321228,0.4350734679249791,0.3542438179428981,-0.2351977219757718,-0.2457521150473176,-0.34823576702093767,-0.25151282968939903
Astoria,1.0,1.0,0.5134365453321597,0.12750478952001246,0.06926634221208021,0.26908041215761397,0.4991844871330192,0.03715114171801377,0.16583389426810954,0.028750064723243412,0.07411507647487255,0.048332119446467585,0.09430444282592862,0.08582665695557172,0.1243699927166788,0.17995630007283325,0.1382665695557174,0.14954115076474872,0.06374362709395484,0.041544064093226515,0.5291070144472773,0.3000751781395045,0.17081780741321828,-0.11944614038170889,-0.1070029942454795,-0.0523531571079772,-0.10664371919247055
Auburndale,0.0,0.0,0.5059925275365131,0.16953758066863991,0.05988805970149254,0.13256344315590274,0.3678975205007521,0.010383812897277888,0.4613033140860789,0.027851909359988353,0.038489260487242334,0.03243477007351881,0.05694104079573304,0.07222142136370187,0.1003315554274182,0.2006631108548364,0.14458699726106386,0.17039065878621884,0.10681850944212196,0.07712267550814474,0.629747040175972,0.212589765154946,0.15766319466908196,-0.20850132796718107,-0.23602780657860237,-0.2713457274188987,-0.2309373742727919
Baisley Park,3.0,1.0,0.5279050129225415,0.110622073236265,0.10468734805017993,0.13132372885693086,0.010747460272780776,0.7098441618260447,0.053967604084034906,0.09411704496020881,0.05241090146750524,0.04375170905113481,0.07428675599307265,0.08294594840944307,0.1403700665390575,0.1916871752802844,0.1642512077294686,0.16461580530489472,0.06280193236714976,0.022878497857989243,0.8279324861921131,0.11525240431037813,0.05681510949750879,-0.0644894423119465,-0.11098220670863264,-0.2105186218231828,-0.1049609561465885
Bayside-Bayside Hills,0.0,0.0,0.5158256062767475,0.17276658345221113,0.060552541945250414,0.13355920114122682,0.4154778887303852,0.016182239657631953,0.4177291369472183,0.0170515335235378,0.03841000446627959,0.02424551776941236,0.07171568940215657,0.06641995788936388,0.09321763542397754,0.16384865692592354,0.15504370573597906,0.19141198239009766,0.1062974542206342,0.08938939577617559,0.5757211899258547,0.25251403356047186,0.17176477651367333,-0.1846708757309975,-0.2104049304060718,-0.24910777384701702,-0.20608911130360402
Bellerose,0.0,0.0,0.5126690444345371,0.1396938623866845,0.05664836840500152,0.2044137316094516,0.2762669044434537,0.06334522217268539,0.4181899242086491,0.03778421756576014,0.06494140625,0.03515625,0.0582275390625,0.0496826171875,0.128173828125,0.1640625,0.144775390625,0.185546875,0.120361328125,0.049072265625,0.6601810199989161,0.20112731017289034,0.1386916698281936,-0.21670825757324386,-0.24466729542424656,-0.25919648624951697,-0.23775019487903476
Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,1.0,1.0,0.4898913004992387,0.1976773005700528,0.06610375779704854,0.1228268951598626,0.7780334950253159,0.061112488050136325,0.023616471338030662,0.014410650426654393,0.05210161662817552,0.037598152424942265,0.06558891454965357,0.06143187066974596,0.09662817551963047,0.15085450346420326,0.1510392609699769,0.17782909930715934,0.11390300230946886,0.09302540415704387,0.6171327815056079,0.21726992212372045,0.1655972963706715,-0.1540753532183248,-0.17177162208252664,-0.0886295332183586,-0.15982609765994465
Briarwood-Jamaica Hills,1.0,1.0,0.512220538082607,0.12656309208033345,0.10515367634572932,0.2699649488442592,0.16625615763546794,0.1158582796513831,0.393543956043956,0.05437665782493368,0.0655967481953886,0.0231270586586306,0.11605578526876445,0.09019552876865933,0.0990258602565001,0.20695213399677626,0.12972177447613709,0.1653935104071764,0.06804961805312215,0.03588198191884505,0.6072540576349784,0.2523352103345479,0.14041073203047366,-0.17378755224403059,-0.212104874387387,-0.23674987464990335,-0.2027110399709759
Cambria Heights,0.0,0.0,0.5486032947917733,0.20515706538422185,0.06899554867427908,0.05192878338278932,0.011613629387086872,0.9045840581193084,0.007060268085541798,0.02481326102527371,0.033053774050320665,0.024009209011675716,0.04966288439401415,0.07186318039796086,0.10310804144055254,0.1761223482979773,0.14849531327084362,0.2302252918927808,0.09833908896563064,0.0651208682782437,0.690114464099896,0.1841831425598335,0.12570239334027056,-0.15007582623921645,-0.2149321109703246,-0.21198710930797807,-0.1949961960434357
College Point,0.0,0.0,0.5037294685990338,0.13406763285024156,0.06425186731989399,0.3790917874396135,0.2404251207729469,0.021487922705314008,0.32320772946859905,0.03578743961352657,0.05845644421803362,0.031839021905247074,0.1152572592969944,0.10697911360163016,0.1454406520631686,0.1768976057055527,0.1445491594498217,0.130539989811513,0.05310748853795212,0.0369332654100866,0.7982096020070704,0.1428897251682062,0.058900672824723464,-0.20743512779286685,-0.22329392710730125,-0.2035004502392203,-0.21726883057265675
Corona,1.0,1.0,0.4757786647562514,0.1056868965987787,0.059641036385222425,0.6146931395626514,0.0679391396308805,0.16211237334970832,0.14334936717497354,0.011905980281786238,0.09763864687856756,0.04127861563420057,0.11722646157543712,0.12575857717959502,0.16727753409841975,0.19701976807066035,0.11284023313104607,0.10659135973081776,0.02247191011235955,0.01189689358889623,0.8445926278743616,0.1117461829536133,0.043661189172025085,-0.1924073318327968,-0.2037884381831874,-0.23026710786672802,-0.20292453885861722
Douglas Manor-Douglaston-Little Neck,1.0,1.0,0.5379982904654597,0.2019970471676121,0.054239820694807615,0.1190457689020126,0.4638278032481156,0.015890900613878312,0.3751651254953765,0.026070401740616984,0.039962825278810406,0.0187938868236266,0.059169764560099126,0.08560512185047503,0.08157786038826931,0.16501445683601818,0.14818256918628667,0.20353159851301114,0.09717059066501446,0.10099132589838908,0.5156014744821141,0.27189657857847466,0.21250194693941124,-0.2190615653607383,-0.24493709188397333,-0.2947066404038705,-0.24157435369769403
East Elmhurst,1.0,1.0,0.4967830882352941,0.13056066176470588,0.08092918696140877,0.622610294117647,0.05372242647058824,0.22573529411764706,0.07927389705882353,0.01865808823529412,0.09003957783641163,0.03990765171503958,0.1091688654353562,0.11477572559366755,0.16111477572559366,0.16062005277044855,0.12895778364116095,0.13324538258575194,0.041556728232189984,0.020613456464379943,0.843645769518753,0.11013545708256756,0.04621877339867946,-0.0780311494722034,-0.10171067097689304,-0.06284394241246988,-0.09137503829196038
East Flushing,0.0,0.0,0.4957633530034801,0.1575124829777576,0.060152074079650675,0.1911408685126343,0.1425329096686337,0.016719624754123166,0.624451505522772,0.02515509154183689,0.0794392523364486,0.05343877306494129,0.11274862209441648,0.11083153606518092,0.1542056074766355,0.14018691588785046,0.12161514497963095,0.13167984663311766,0.05200095854301462,0.04385334291876348,0.7416771594056912,0.1793502895995971,0.07897255099471166,-0.22433866994399662,-0.24763966295616316,-0.30630235010701956,-0.24581924237620376
Elmhurst,0.0,0.0,0.4911370617835841,0.122491423926945,0.062332530995958035,0.4319472168102985,0.05991896059189845,0.02072600791269737,0.4634904318515951,0.023917382833510633,0.0865860465116279,0.056632558139534876,0.13391627906976744,0.1217860465116279,0.1508093023255814,0.1904744186046512,0.09443720930232558,0.09990697674418604,0.036986046511627915,0.02846511627906977,0.7511288758069371,0.17806134394755327,0.07080978024550959,-0.1197949170079379,-0.08917885113795627,-0.25384756349022775,-0.11251543967444277
Elmhurst-Maspeth,0.0,0.0,0.5069916855631141,0.12482993197278912,0.05271167681239624,0.2712773998488284,0.13560090702947847,0.007029478458049887,0.5751700680272109,0.010922146636432352,0.04856895056374675,0.04745384710692603,0.08140255234791229,0.08858877462520134,0.16701771775492505,0.2222772890595961,0.13083880560029734,0.12588279023664972,0.052409862470573665,0.035559410234171716,0.6968057965098481,0.2072150219410144,0.09597918154913766,-0.18108095313711103,-0.2163497167779457,-0.2534828846930872,-0.20894607010298608
Far Rockaway-Bayswater,0.0,0.0,0.5432330827067671,0.13165266106442575,0.08378621250374428,0.26750700280112044,0.26500073713696004,0.41279669762641896,0.034571723426212585,0.020123839009287926,0.1647376311844078,0.06362818590704647,0.1006296851574213,0.09397301349325338,0.1393103448275862,0.15898050974512742,0.1104047976011994,0.10284857571214392,0.03766116941529235,0.02782608695652174,0.7554722273032132,0.14697274556429485,0.09755502713249192,-0.035997285951356116,-0.10143498455607092,0.08372461196697085,-0.06602209946269305
Flushing,0.0,0.0,0.5347185877760018,0.1646463074812227,0.0587072773773541,0.14460302417358584,0.0774997524647439,0.04244876020198877,0.7091248567831733,0.026323606376508196,0.1252760878831325,0.06924477854845584,0.16030534351145034,0.116828767388693,0.1447281745262913,0.15747665362111055,0.08722439648157476,0.08458945247413492,0.03452551633277793,0.019800829232378813,0.7757335301716184,0.14744417789260011,0.07682229193578151,-0.11306179421295616,-0.11318596246315656,-0.1801669836758911,-0.11894623955311225
Forest Hills,0.0,0.0,0.5340398238781477,0.1806635772151021,0.05716048332198775,0.1517028579353064,0.5331730824791115,0.027781950977106472,0.2556309299557384,0.03171117865273717,0.07328442610423354,0.05423098476743594,0.07975444495389475,0.05998777319272505,0.08846604513729686,0.17685567272912528,0.1268785979927658,0.17071679657649394,0.08599521116715064,0.08383004737887817,0.4333468425871722,0.3047087254769517,0.2619444319358761,-0.22817619709732517,-0.22266922344697698,-0.30470834857188206,-0.23169653562716572
Fresh Meadows-Utopia,0.0,0.0,0.523475935828877,0.15508021390374332,0.08580152671755725,0.1246524064171123,0.3200534759358289,0.029786096256684488,0.4812299465240642,0.044278074866310156,0.07777777777777778,0.04009009009009009,0.062162162162162166,0.06831831831831832,0.11606606606606605,0.15855855855855855,0.13633633633633635,0.16456456456456456,0.0966966966966967,0.07942942942942942,0.5316417686359883,0.2697995645972525,0.19855866676675926,-0.22414771715247678,-0.22538146934292808,-0.34196761714172513,-0.2351604291587938
Ft. Totten-Bay Terrace-Clearview,0.0,0.0,0.5352472089314194,0.2579630895420369,0.06116748906060888,0.13966735019366597,0.6107997265892002,0.006516290726817042,0.22228298017771705,0.02073365231259968,0.05270105605199025,0.04041429731925264,0.07290820471161658,0.0574735987002437,0.09413078797725427,0.17546709991876522,0.1517059301380991,0.17424857839155158,0.1062144597887896,0.07473598700243704,0.5257509477981919,0.27022455526392536,0.2040244969378828,-0.24651652258547366,-0.26115213455301256,-0.2990642742173432,-0.2603571758982209
Glen Oaks-Floral Park-New Hyde Park,0.0,0.0,0.5495202193283071,0.24665867032213845,0.0608621425522834,0.09287183002056204,0.4512080191912269,0.04922035640849897,0.36844585332419466,0.03825394105551748,0.03344407530454042,0.021705426356589147,0.06279069767441861,0.06854928017718716,0.09213732004429677,0.16046511627906976,0.1630121816168328,0.2169435215946844,0.10675526024363234,0.07419712070874862,0.5896772061253718,0.2260658807976204,0.1842569130770078,-0.2386663462456593,-0.2560471046090281,-0.2977024573720397,-0.2546920050911882
Glendale,0.0,0.0,0.5035117105997825,0.13179934761526932,0.06261081560283688,0.3421199565076846,0.5904963413559023,0.014840283287783947,0.04017161832554586,0.012371800523083253,0.05143824027072758,0.027834179357022,0.08350253807106599,0.07698815566835872,0.10862944162436547,0.18604060913705586,0.17504230118443315,0.18663282571912013,0.06032148900169205,0.043570219966159056,0.7591231836195509,0.16000660501981506,0.08087021136063408,-0.19241542290536362,-0.1783206472897505,-0.16823089836366933,-0.18232442914973274
Hammels-Arverne-Edgemere,2.0,1.0,0.5354972694408122,0.10870958644206856,0.12813994310271776,0.2719534394790145,0.1583211547829654,0.4827833756377714,0.05538035535728021,0.03156167474296849,0.13804456014087746,0.06814179618712196,0.13781486869305568,0.11277850088048387,0.13222571012939285,0.15427608912028176,0.08513896332593217,0.1120894265370186,0.036367812571778575,0.023122272414057118,0.790241885466198,0.14124457308248914,0.0685135414513128,0.0339379710682789,-0.06318208010125761,0.20070459049898212,-0.011307896590468491
Hollis,0.0,0.0,0.5250306401433016,0.13047987178278495,0.122817039334095,0.10959743565569907,0.025973413783350614,0.5866408975205053,0.1947770340341284,0.08301121900631658,0.07263681592039803,0.031840796019900496,0.09734660033167496,0.07180762852404643,0.11558872305140963,0.17661691542288555,0.1341625207296849,0.17877280265339968,0.06965174129353234,0.051575456053067986,0.7605943863511282,0.16772151898734178,0.07168409466153,-0.12096764032129212,-0.18390633042160087,-0.1492618000260669,-0.1618795639223536
Hunters Point-Sunnyside-West Maspeth,0.0,0.0,0.4936347607805636,0.096658996503601,0.047688448214072386,0.34191495084122764,0.3771927203179632,0.018662403251352242,0.2346920479335385,0.027537877655918475,0.052434059125508935,0.03788281111701186,0.08879447689856612,0.08043901575500087,0.11417950079660115,0.1742255266418835,0.1277748274030802,0.15797486280757655,0.07445565586829528,0.09183926358647547,0.5478940545978679,0.2839979104997388,0.16810803490239326,-0.13266094714469331,-0.12943380767165003,-0.09837434941062295,-0.1282001091217835
Jackson Heights,0.0,0.0,0.4989099639855942,0.1361344537815126,0.06377021045975974,0.5653397358943577,0.15765666266506606,0.018372148859543816,0.2400768307322929,0.0185546218487395,0.0582738516863728,0.04544216204435242,0.12235056938920068,0.1253201111534899,0.11899961859096606,0.21664033128098947,0.1253201111534899,0.11194355146297608,0.04620498011224323,0.029504713125919468,0.7349206137246785,0.17108443388037978,0.09399495239494172,-0.09804978717545362,-0.09888776208906558,-0.16574458189248864,-0.10437993020665934
Jamaica,0.0,0.0,0.5094879220101804,0.11495224562476393,0.11804795367068048,0.3620519092756803,0.035973164019641346,0.16839038077594115,0.3135061244311744,0.12007842149756282,0.08130641925777332,0.0768555667001003,0.13358826479438315,0.11616098294884655,0.16706369107321967,0.18323721163490472,0.10387412236710132,0.08337512537612839,0.03598294884653962,0.018555667001003008,0.7873969375736161,0.15036406467501873,0.06223899775136525,0.07584244479436018,0.018790325967543046,0.019023783240301354,0.03664616185205287
Jamaica Estates-Holliswood,0.0,0.0,0.5379526852786187,0.17539335500990394,0.0765377532228361,0.13226445416152782,0.2366857270994506,0.24920581530066896,0.3263445079792204,0.055499495459132187,0.035385780759658036,0.02748620279190564,0.07380153663023482,0.07769721891570176,0.14197597662590627,0.18818309706741693,0.13364354507087978,0.1338599718645168,0.09587706958121417,0.09208960069256572,0.5494868035190615,0.2598973607038123,0.1906158357771261,-0.1531801628489851,-0.20164331612847833,-0.27031164780090533,-0.1926877214208527
Kew Gardens,0.0,0.0,0.5146085416754501,0.1380749610017286,0.05826351865955826,0.24575235043635904,0.4630465028036595,0.06517981365150302,0.19056452632910328,0.03545680677937518,0.07049425861208188,0.032451323015476784,0.09236145781328008,0.09026460309535696,0.10254618072890664,0.20129805292061906,0.13689465801298056,0.14628057913130305,0.06630054917623565,0.061108337493759365,0.5291855994407549,0.2716416171501806,0.19917278340906444,-0.19562924668404616,-0.20492204182566934,-0.1761230806623346,-0.20015693209799074
Kew Gardens Hills,1.0,1.0,0.5208572023747526,0.1375898343922508,0.05412967446865752,0.13157483595458808,0.5228101239454224,0.07082595562962192,0.2378137693990209,0.036975315071346736,0.047503598757481634,0.05235245094325328,0.09212819152966134,0.09296158799909084,0.11023562391090233,0.17077051291764528,0.13614667777861958,0.16577013410106825,0.08818849912872187,0.04394272293355557,0.5763026804775836,0.23630109907487945,0.18739622044753693,-0.22683976477818157,-0.22775820556004364,-0.28649314287281996,-0.23287408182713099
Laurelton,0.0,0.0,0.5320531867478829,0.16450007428316746,0.07480905619203491,0.06648343485366216,0.011551032536027336,0.884043975635121,0.008468281087505572,0.02945327588768385,0.028891074502089994,0.029997541185148763,0.06737152692402262,0.06970740103270222,0.09835259404966806,0.1640029505778215,0.1533071059749201,0.196459306614212,0.12380132776001967,0.06810917137939514,0.7152059134107709,0.17666314677930306,0.10813093980992608,-0.1386404834735631,-0.20129386630322987,-0.18954085518496383,-0.18128537537960465
Lindenwood-Howard Beach,0.0,0.0,0.5268878110949835,0.21142068184231955,0.0756255271296036,0.2203773852090488,0.6962509293022268,0.01649732714978582,0.04142032782242362,0.025454030516515028,0.0616588718144507,0.04486016989596259,0.06681301899398683,0.07177627183354014,0.13143075307817126,0.15605612293595494,0.14851579650663355,0.14393433234704592,0.1047055454805765,0.07024911711367758,0.7270117692086882,0.18194431154913404,0.09104391924217778,-0.18768867911093615,-0.2207795430868248,-0.2297544394413095,-0.21174554865741158
Maspeth,1.0,1.0,0.5122805812235924,0.1294699598090069,0.06718547341115434,0.3048332245542922,0.5387997664113222,0.013774861736113496,0.12764934217306173,0.014942805125210403,0.0791658977671157,0.04816386787230116,0.09171433843882636,0.09272928584609706,0.10509319062557668,0.17715445654179734,0.14661376637756046,0.14578335486252075,0.06449529433474811,0.04908654733345635,0.736999951627727,0.17941276060562086,0.08358728776665215,-0.1774848102287392,-0.18482964312100317,-0.16035668125272287,-0.18097884808638978
Middle Village,1.0,1.0,0.5309599558278337,0.1941471879683433,0.06704365989097763,0.17766150448294896,0.7052822548839166,0.008781847343096784,0.09709988694028868,0.011174506349748904,0.06342697013191169,0.0330804456291436,0.07962545280568656,0.0865969516779441,0.09602897956393958,0.15747385687922905,0.14435103547262662,0.19506527236689225,0.09555054336682386,0.04880049210580275,0.6852979026816458,0.19787137838683871,0.11683071893151542,-0.21822739198715296,-0.20476952985311805,-0.2263341318296933,-0.21124849035287893
Murray Hill,0.0,0.0,0.5305835659621337,0.1745190755616324,0.05979989141394555,0.14728726333580205,0.245712983535578,0.014071668660627814,0.565373440437532,0.02755464403046013,0.08602878916172735,0.05114309906858595,0.12080158058142818,0.1074230877787186,0.1143099068585944,0.17075924357888794,0.11927744848998025,0.1169630256844482,0.0506915043748236,0.06260231442280552,0.7393399241062513,0.1620730976632714,0.09858697823047734,-0.22257646714755533,-0.2403954379009653,-0.3080795276365976,-0.24100997774296037
North Corona,3.0,1.0,0.4515609854234871,0.06286006913327359,0.06474215246636772,0.8789253250909889,0.010004206521937929,0.03312178795471588,0.07050496552480934,0.007443714907547964,0.046230908195105926,0.04549187058630317,0.13360157661356545,0.13631138117917554,0.16767942190835933,0.17441287567745115,0.125800624076203,0.12465101001806535,0.03145015601905075,0.014370175726720315,0.9267024931724076,0.05180160338296185,0.02149590344463043,-0.09916774471959267,-0.12386101197112634,-0.20803843479298742,-0.1234034864765178
Oakland Gardens,0.0,0.0,0.5111444417314871,0.18026439708395828,0.056159792051439915,0.08047019428651156,0.3962816980013255,0.026718755450137775,0.46454358366179493,0.03198576860023021,0.04741652339154828,0.03221427925074654,0.09139444394172473,0.07573975205863723,0.10831598950321238,0.17726902542756312,0.11347389376527013,0.1784453895575061,0.08958465297258167,0.08614605013120985,0.5488508464957912,0.2558876383240329,0.19526151518017595,-0.23618753317157143,-0.25137917920347047,-0.2760429925520708,-0.24929497525826888
Old Astoria,1.0,1.0,0.5049092849519744,0.11209533973674847,0.07804704205274413,0.30373532550693705,0.3795802205620776,0.11853432942013517,0.17481323372465316,0.023336890786197082,0.07963982865635108,0.04650756184981205,0.11670600576973512,0.09572515079989508,0.13130518401958213,0.15359734242503714,0.13156744470670514,0.13995978669464115,0.05026663169857505,0.05472506337966605,0.5755287740186825,0.2885145927109046,0.13595663327041285,-0.14568650657759485,-0.14999311081358122,-0.002289025385020343,-0.13684877014954186
Ozone Park,0.0,0.0,0.5123211616485159,0.10454836643177452,0.10219221472034676,0.4348067478112321,0.2301516122143925,0.057655349135169766,0.23472133247917998,0.04266495836002563,0.05593902789761288,0.03940178314639057,0.10526315789473684,0.059677883232671834,0.08426804716709807,0.19226344549899335,0.14854759850445787,0.19744032211676726,0.0726200747771067,0.04457865976416451,0.7744099058428995,0.1443312266219528,0.08125886753514769,-0.12098144620260208,-0.17402274511534868,-0.2034610537857451,-0.16033862046071698
park-cemetery-etc-Queens,0.0,0.0,0.4207650273224044,0.27595628415300544,0.0,0.09016393442622953,0.6857923497267759,0.13934426229508196,0.0546448087431694,0.030054644808743168,0.0,0.029411764705882356,0.13970588235294118,0.18382352941176472,0.0661764705882353,0.19117647058823528,0.05882352941176471,0.19852941176470587,0.08088235294117647,0.05147058823529412,0.752895752895753,0.09266409266409266,0.15444015444015444,8.98429023789103,9.301027922532855,6.878874287826437,9.025619758661943
Pomonok-Flushing Heights-Hillcrest,0.0,0.0,0.5399549648506151,0.12843255711775045,0.12675658897228964,0.21902460456942,0.3291959578207381,0.10242750439367312,0.3186236818980668,0.030728251318101932,0.11499370012599748,0.053758924821503566,0.1008819823603528,0.10961780764384713,0.10449391012179757,0.1762284754304914,0.0999580008399832,0.12708945821083578,0.052750944981100376,0.060226795464090724,0.6803688052247406,0.19865966619712294,0.12097152857813635,-0.18217018693907575,-0.19189838117164687,-0.18689717361741987,-0.1889264288977931
Queens Village,0.0,0.0,0.523277059124461,0.13598991449243586,0.11758339073108336,0.16737922970108896,0.06392969378060367,0.4794452970839728,0.16721479207776072,0.12203098735657385,0.05277384476766637,0.03803578324108637,0.08173510104260523,0.0827648345990475,0.10915175698288067,0.16038100141588366,0.1567769339683357,0.19944651821341228,0.07684386664950445,0.042090359119577814,0.7897022332506204,0.14404983457402812,0.06624793217535152,-0.13864536158353907,-0.19638688456744124,-0.1787025452970605,-0.17740914194261959
