,GeoType,NTA,GeoID,Borough,Pop_1E,MaleEN,FemEN,PopUnd18N,PopOv65N,HispN,NotHispN,WhiteN,BlackN,NativeN,AsianN,PacificN,OtherRace1N,OtherRace2N,HHPop,HHINC_U10N,HHINC_10t14N,HHINC_15t24N,HHINC_25t34N,HHINC_35t49N,HHINC_50t74N,HHINC_75t99N,HHINC_100t149N,HHINC_150t199N,HHINC_200plN,Pop16yrsOver,Labor_forceN,CivilianLF,CLF_UnemployedN,PopOver25,EduOtherN,EduBachelor,EduGradProf,GardenCounts,HasGarden,GardenNorm
119,NTA2010,Ozone Park,QN56,Queens,23415,0.487678838,0.512321162,0.230792227,0.104548366,0.434806748,0.565193252,0.230151612,0.057655349,0,0.234721332,0,0.015972667,0.026692291,6954,0.055939028,0.039401783,0.105263158,0.059677883,0.084268047,0.192263445,0.148547599,0.197440322,0.072620075,0.04457866,18662,0.642857143,11997,0.102192215,15506,0.774409906,0.144331227,0.081258868,0,0,0
120,NTA2010,park-cemetery-etc-Queens,QN99,Queens,366,0.579234973,0.420765027,0.232240437,0.275956284,0.090163934,0.909836066,0.68579235,0.139344262,0,0.054644809,0,0,0.030054645,136,0,0.029411765,0.139705882,0.183823529,0.066176471,0.191176471,0.058823529,0.198529412,0.080882353,0.051470588,281,0.608540925,171,0,259,0.752895753,0.092664093,0.154440154,0,0,0
121,NTA2010,Pomonok-Flushing Heights-Hillcrest,QN38,Queens,36416,0.460045035,0.539954965,0.208781854,0.128432557,0.219024605,0.780975395,0.329195958,0.102427504,0,0.318623682,0,0.007606547,0.023121705,11905,0.1149937,0.053758925,0.100881982,0.109617808,0.10449391,0.176228475,0.099958001,0.127089458,0.052750945,0.060226795,29414,0.602400218,17719,0.126756589,23427,0.680368805,0.198659666,0.120971529,0,0,0
122,NTA2010,Queens Village,QN34,Queens,54732,0.476722941,0.523277059,0.190327414,0.135989914,0.16737923,0.83262077,0.063929694,0.479445297,0.002283856,0.167214792,0.00129723,0.060695754,0.057754147,15538,0.052773845,0.038035783,0.081735101,0.082764835,0.109151757,0.160381001,0.156776934,0.199446518,0.076843867,0.042090359,45828,0.665291961,30489,0.117583391,38688,0.789702233,0.144049835,0.066247932,0,0,0
123,NTA2010,Queensboro Hill,QN62,Queens,21460,0.497064306,0.502935694,0.188210624,0.145759553,0.168452936,0.831547064,0.139095993,0.014259087,0.001724138,0.661602982,0,0.00027959,0.014585275,6049,0.065465366,0.033559266,0.103653496,0.112249959,0.118531989,0.220862953,0.119523888,0.137874029,0.05124814,0.037030914,18082,0.564815839,10188,0.073910483,15504,0.764383385,0.14499484,0.090621775,1,1,0.001908397
124,NTA2010,Queensbridge-Ravenswood-Long Island City,QN68,Queens,18927,0.479949279,0.520050721,0.186347546,0.106884345,0.38907381,0.61092619,0.168066783,0.20452264,0.00496645,0.195857769,0.002007714,0.01051408,0.024990754,7805,0.173350416,0.127098014,0.155797566,0.103523382,0.11710442,0.118770019,0.085329917,0.065342729,0.027546445,0.026137092,15769,0.623057898,9825,0.146361323,13232,0.750529021,0.17623942,0.07323156,0,0,0
125,NTA2010,Rego Park,QN18,Queens,28106,0.468583221,0.531416779,0.156870419,0.191311464,0.17419768,0.82580232,0.444780474,0.033765032,0.001387604,0.320500961,0,0.003415641,0.021952608,12260,0.098939641,0.038988581,0.105954323,0.079853181,0.127487765,0.15040783,0.128548124,0.151549755,0.074469821,0.043800979,24163,0.618176551,14927,0.0568768,21975,0.509988623,0.300841866,0.189169511,1,1,0.001908397
126,NTA2010,Richmond Hill,QN54,Queens,68275,0.502116441,0.497883559,0.232559502,0.095144636,0.366093006,0.633906994,0.099787624,0.078110582,0.006327353,0.311109484,0,0.099655804,0.038916148,17473,0.063011503,0.037543639,0.089395067,0.087964288,0.133405826,0.206089395,0.14004464,0.141761575,0.061809649,0.038974418,54458,0.640291601,34866,0.08581426,44763,0.782699998,0.157875924,0.059424078,0,0,0
127,NTA2010,Ridgewood,QN20,Queens,72964,0.492119401,0.507880599,0.229606381,0.083972918,0.480387588,0.519612412,0.410339345,0.017460666,0.000520805,0.07962831,0,0.003673044,0.007990242,24198,0.092941565,0.043887925,0.10257046,0.085213654,0.132366311,0.167079924,0.145549219,0.154392925,0.045623605,0.030374411,57860,0.673297615,38927,0.063837439,48452,0.759514571,0.161458763,0.079026666,0,0,0
128,NTA2010,Rosedale,QN05,Queens,27462,0.4514602,0.5485398,0.227041002,0.104216736,0.084334717,0.915665283,0.037542786,0.842036268,0.000546209,0.016641177,0,0.004151191,0.014747651,7619,0.033206458,0.017456359,0.053287833,0.06076913,0.090038063,0.168394802,0.167738548,0.212232576,0.130463315,0.066412915,21978,0.69041769,15160,0.064116095,18371,0.73191443,0.171520331,0.096565239,0,0,0
129,NTA2010,South Jamaica,QN01,Queens,41606,0.475388165,0.524611835,0.26195741,0.101932414,0.177594578,0.822405422,0.003917704,0.650218718,0.00134596,0.066841321,0,0.079820218,0.020261501,12166,0.091073483,0.061647214,0.114581621,0.100608253,0.151487753,0.166858458,0.118938024,0.137925366,0.035590991,0.021288838,32122,0.667175145,21431,0.178433111,26097,0.839483466,0.110319194,0.050197341,4,1,0.007633588
130,NTA2010,South Ozone Park,QN55,Queens,85411,0.493332241,0.506667759,0.216119704,0.104272283,0.220358034,0.779641966,0.053306951,0.221552259,0.008874735,0.259615272,0.000854691,0.176733676,0.058704382,22105,0.055145895,0.034155169,0.088532006,0.08839629,0.135173038,0.185252205,0.128658675,0.169509161,0.063786474,0.051391088,69511,0.659133087,45809,0.108712262,57489,0.821965941,0.136652229,0.04138183,1,1,0.001908397
131,NTA2010,Springfield Gardens North,QN02,Queens,27577,0.405374044,0.594625956,0.218914313,0.15799398,0.067374986,0.932625014,0.01051601,0.887768793,0,0.021974834,0,0.004351452,0.008013925,10464,0.061353211,0.036123853,0.092889908,0.118310398,0.162844037,0.189029052,0.134652141,0.147457951,0.041284404,0.016055046,22173,0.658142786,14581,0.078664015,19045,0.743607246,0.182515096,0.073877658,0,0,0
132,NTA2010,Springfield Gardens South-Brookville,QN03,Queens,21900,0.428538813,0.571461187,0.243561644,0.115799087,0.071232877,0.928767123,0.019863014,0.864383562,0,0.012465753,0.003013699,0.012922374,0.016118721,5942,0.031134298,0.037697745,0.042914843,0.068327163,0.115954224,0.202288792,0.17149108,0.192191181,0.09508583,0.042914843,17194,0.660986391,11346,0.103296316,13987,0.759991421,0.150711375,0.089297205,0,0,0
133,NTA2010,St. Albans,QN08,Queens,54626,0.458902354,0.541097646,0.230915681,0.13134771,0.068172665,0.931827335,0.010617655,0.873979424,0.003386666,0.015175924,0.000897009,0.003697873,0.024072786,15717,0.041038366,0.039129605,0.07234205,0.073805434,0.112680537,0.189094611,0.162435579,0.196284278,0.072214799,0.040974741,43580,0.689903626,29990,0.112737579,36290,0.773573987,0.142270598,0.084155415,3,1,0.005725191
134,NTA2010,Steinway,QN72,Queens,48179,0.496253554,0.503746446,0.146391581,0.127773511,0.211378401,0.788621599,0.62323834,0.017559518,0.001909546,0.124245003,0,0.001349136,0.020320056,19715,0.054019782,0.034948009,0.077301547,0.089424296,0.121227492,0.199746386,0.118944966,0.181942683,0.067461324,0.054983515,41838,0.707180076,29566,0.062842454,36920,0.538840737,0.299349946,0.161809317,0,0,0
135,NTA2010,Whitestone,QN49,Queens,31090,0.489096172,0.510903828,0.202412351,0.210131875,0.142521711,0.857478289,0.615696365,0.005467996,0.001769058,0.211321968,0,0.005275008,0.017947893,11094,0.03037678,0.031638724,0.080674238,0.061474671,0.087885343,0.185054985,0.125563368,0.21425996,0.108887687,0.074184244,25359,0.600417998,15175,0.056540362,22768,0.639010892,0.225799368,0.13518974,0,0,0
136,NTA2010,Woodhaven,QN53,Queens,62821,0.489517836,0.510482164,0.23232677,0.101478805,0.539994588,0.460005412,0.156014708,0.034526671,0.002117126,0.238821413,0.000764076,0.00770443,0.020056987,17324,0.054202263,0.032844609,0.092703764,0.087162318,0.11971831,0.190602632,0.141768645,0.171207573,0.063495728,0.046294158,50024,0.654006077,32702,0.081126537,41131,0.77873137,0.158517906,0.062750723,0,0,0
137,NTA2010,Woodside,QN63,Queens,45702,0.512034484,0.487965516,0.193689554,0.138746663,0.351516345,0.648483655,0.224169621,0.008752352,0.000568903,0.394009015,0,0.002297492,0.018686272,16022,0.062539009,0.036761952,0.097116465,0.123642492,0.167332418,0.201348146,0.118961428,0.116776932,0.036512296,0.039008863,37798,0.631938198,23886,0.067905886,33363,0.684890448,0.214159398,0.100950154,0,0,0
138,NTA2010,Annadale-Huguenot-Prince's Bay-Eltingville,SI01,Staten Island,28698,0.490243223,0.509756777,0.206530072,0.172416196,0.070562409,0.929437591,0.886681999,0.005052617,0.001045369,0.031779218,0.000522685,0,0.004355704,10010,0.037262737,0.018381618,0.055344655,0.055544456,0.097302697,0.142557443,0.131068931,0.226273726,0.113786214,0.122477522,23671,0.594693929,14077,0.04752433,20340,0.662881023,0.208013766,0.129105211,0,0,0
139,NTA2010,Arden Heights,SI48,Staten Island,26482,0.493995922,0.506004078,0.223812401,0.137716185,0.126614304,0.873385696,0.779472849,0.01487803,0.000528661,0.065327392,0.000453138,0.002303451,0.010422174,9095,0.045519516,0.024958769,0.045079714,0.055305113,0.098075866,0.184057174,0.123804288,0.239582188,0.105442551,0.078174821,21150,0.613900709,12984,0.055452865,18338,0.663158469,0.219271458,0.117570073,0,0,0
140,NTA2010,Charleston-Richmond Valley-Tottenville,SI11,Staten Island,24794,0.492135194,0.507864806,0.254537388,0.114705171,0.096474954,0.903525046,0.825723965,0.009155441,0.002540937,0.0486408,0,0,0.017463903,8117,0.021190095,0.043858568,0.076875693,0.038807441,0.098558581,0.151780214,0.147961069,0.186645312,0.101022545,0.13330048,19291,0.607122492,11712,0.060877732,16463,0.673024358,0.224746401,0.102229241,0,0,0
141,NTA2010,Grasmere-Arrochar-Ft. Wadsworth,SI14,Staten Island,15896,0.46313538,0.53686462,0.22521389,0.139846502,0.147143936,0.852856064,0.6405385,0.059826371,0.00056618,0.127013085,0,0.008178158,0.01673377,5669,0.094372905,0.048862233,0.062621274,0.064914447,0.110777915,0.122596578,0.151349444,0.200740871,0.07585112,0.067913212,12686,0.61879237,7726,0.078954181,10967,0.615391629,0.227044771,0.1575636,0,0,0
142,NTA2010,Great Kills,SI54,Staten Island,43602,0.487615247,0.512384753,0.203591578,0.16347874,0.087817073,0.912182927,0.844777762,0.00208706,0.001674235,0.055547911,0,0,0.008095959,15517,0.032222723,0.032738287,0.058258684,0.062254302,0.072307791,0.144680028,0.150866791,0.245343816,0.127924212,0.073403364,35958,0.622726514,22382,0.075685819,31109,0.677842425,0.195634704,0.126522871,0,0,0
143,NTA2010,Grymes Hill-Clifton-Fox Hills,SI08,Staten Island,21636,0.464411167,0.535588833,0.242142725,0.114577556,0.275420595,0.724579405,0.288361989,0.305139582,0.009567388,0.096367166,0,0.001802551,0.023340728,7610,0.169250986,0.041130092,0.07109067,0.073718791,0.098423127,0.167279895,0.097897503,0.162680683,0.052562418,0.065965834,17145,0.570312044,9778,0.085600327,13354,0.669761869,0.185861914,0.144376217,0,0,0
144,NTA2010,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI12,Staten Island,29956,0.474562692,0.525437308,0.259547336,0.098678061,0.346307918,0.653692082,0.230771799,0.30224329,0,0.101448792,0,0.003738817,0.015489384,10040,0.174601594,0.041932271,0.071115538,0.065537849,0.087848606,0.161653386,0.146713147,0.160557769,0.060557769,0.029482072,23256,0.559253526,12997,0.05732092,18728,0.744927381,0.167930372,0.087142247,0,0,0
145,NTA2010,New Brighton-Silver Lake,SI35,Staten Island,18083,0.515788309,0.484211691,0.243156556,0.130785821,0.288613615,0.711386385,0.54653542,0.09699718,0,0.046452469,0,0,0.021401316,6136,0.082464146,0.017764016,0.068285528,0.088168188,0.106910039,0.152868318,0.094198175,0.197359844,0.098598435,0.093383312,14140,0.597241867,8445,0.07187685,12171,0.637334648,0.183222414,0.179442938,0,0,0
146,NTA2010,New Dorp-Midland Beach,SI45,Staten Island,21358,0.485391891,0.514608109,0.21635921,0.148843525,0.142475887,0.857524113,0.766925742,0.00973874,0,0.074070606,0,0.000327746,0.006461279,7662,0.051814148,0.050509005,0.073348995,0.070608196,0.099060298,0.139650222,0.141085878,0.189115114,0.116940747,0.067867398,17282,0.588242102,10166,0.0523313,15021,0.692164303,0.193995074,0.113840623,0,0,0
147,NTA2010,New Springville-Bloomfield-Travis,SI05,Staten Island,40907,0.476739922,0.523260078,0.216906642,0.167746351,0.141076099,0.858923901,0.63184785,0.051238174,0.000366685,0.151832205,0.003813528,0.00317794,0.016647518,13754,0.063545151,0.041224371,0.064999273,0.066162571,0.091246183,0.166933256,0.130943725,0.185473317,0.105060346,0.084411807,33186,0.582986802,19347,0.061611619,28723,0.696340911,0.181178846,0.122480242,0,0,0
148,NTA2010,Oakwood-Oakwood Beach,SI25,Staten Island,20618,0.452662722,0.547337278,0.183577457,0.21073819,0.121253274,0.878746726,0.822194199,0.026384712,0,0.021728587,0,0.003249588,0.00518964,7987,0.054213096,0.040691123,0.104419682,0.070739952,0.076499311,0.150244147,0.124827845,0.199323901,0.093026168,0.086014774,17332,0.577890607,9999,0.064806481,14987,0.693801294,0.169146594,0.137052112,0,0,0
149,NTA2010,Old Town-Dongan Hills-South Beach,SI36,Staten Island,24927,0.472258996,0.527741004,0.193164039,0.149837526,0.159224937,0.840775063,0.694507963,0.044409676,0.00196574,0.084968107,0,0.001243631,0.013679945,8561,0.08258381,0.043920103,0.091694895,0.091694895,0.089008293,0.171708913,0.108632169,0.195304287,0.078145077,0.047307558,20610,0.545026686,11200,0.060892857,17645,0.729328422,0.160952111,0.109719467,0,0,0
150,NTA2010,park-cemetery-etc-Staten Island,SI99,Staten Island,0,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0,,0,,,,0,0,0
151,NTA2010,Port Richmond,SI28,Staten Island,19141,0.510422653,0.489577347,0.219267541,0.122773105,0.348675618,0.651324382,0.401807638,0.151925187,0.000783658,0.062849381,0.000104488,0.012799749,0.021054281,6360,0.13081761,0.029874214,0.077201258,0.10172956,0.099842767,0.126886792,0.132232704,0.151886792,0.104245283,0.045283019,15378,0.561321368,8632,0.044833179,12918,0.780848429,0.137018114,0.082133457,0,0,0
152,NTA2010,Rossville-Woodrow,SI32,Staten Island,21397,0.489320933,0.510679067,0.224844604,0.1401131,0.093003692,0.906996308,0.843576202,0.000841239,0.000794504,0.046174697,0,0.005047437,0.010562228,7435,0.036718225,0.03470074,0.082582381,0.044653665,0.065635508,0.129253531,0.144586416,0.224344317,0.124142569,0.11338265,17061,0.602602427,10281,0.040852057,14823,0.676178911,0.182891452,0.140929636,0,0,0
153,NTA2010,Stapleton-Rosebank,SI37,Staten Island,26247,0.491941936,0.508058064,0.232102717,0.12340458,0.32426563,0.67573437,0.365527489,0.193584029,0.000723892,0.087667162,0,0.006210234,0.022021564,9317,0.112911882,0.048835462,0.127830847,0.095631641,0.098207578,0.138885907,0.132553397,0.142642481,0.061500483,0.041000322,20812,0.594656929,12365,0.066477962,17828,0.741530177,0.159356069,0.099113754,0,0,0
154,NTA2010,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24,Staten Island,32276,0.48212294,0.51787706,0.19962201,0.187507746,0.102955757,0.897044243,0.706066427,0.021687942,0,0.154325195,0.000371793,0.001363242,0.013229644,11603,0.048091011,0.028871843,0.075066793,0.066362148,0.096440576,0.148754632,0.108937344,0.207532535,0.096095837,0.123847281,26686,0.578805366,15446,0.049980577,23241,0.636805645,0.196936449,0.166257906,0,0,0
155,NTA2010,West New Brighton-New Brighton-St. George,SI22,Staten Island,33175,0.478884702,0.521115298,0.272313489,0.109871891,0.304144687,0.695855313,0.235659382,0.356563677,0.001567445,0.057694047,0,0.004340618,0.040030143,12074,0.151565347,0.060294848,0.104770581,0.070978963,0.121583568,0.145105185,0.109160179,0.131356634,0.070482027,0.034702667,25027,0.571782475,14299,0.069865026,20844,0.713106889,0.177653042,0.109240069,3,1,0.005725191
156,NTA2010,Westerleigh,SI07,Staten Island,24131,0.495379388,0.504620612,0.212340972,0.157971075,0.155733289,0.844266711,0.716630061,0.035680245,0,0.065475944,0,0.011354689,0.015125772,9067,0.086246829,0.021947723,0.072681151,0.048748208,0.081614647,0.163891033,0.138414029,0.19223558,0.093856843,0.100363957,19640,0.600509165,11794,0.0701204,16840,0.638776722,0.189726841,0.171496437,0,0,0
157,NTA2010,Allerton-Pelham Gardens,BX31,The Bronx,32450,0.469491525,0.530508475,0.210292758,0.174391371,0.341941448,0.658058552,0.221201849,0.328474576,0,0.081602465,0,0.014052388,0.012727273,9419,0.070814311,0.033867714,0.098842765,0.08801359,0.117634568,0.193651131,0.124535513,0.152139293,0.066567576,0.053933539,26656,0.59592587,15885,0.102108908,22699,0.741618574,0.150050663,0.108330763,1,1,0.001908397
158,NTA2010,Bedford Park-Fordham North,BX05,The Bronx,55995,0.481007233,0.518992767,0.267988213,0.077631931,0.717635503,0.282364497,0.057808733,0.165818377,0.001053666,0.038092687,0.001232253,0.006107688,0.012251094,19364,0.163964057,0.100392481,0.141293121,0.108448668,0.138762652,0.171090684,0.094040488,0.058200785,0.013685189,0.010121876,42293,0.645520535,27290,0.147270062,34490,0.857726877,0.104552044,0.037721079,3,1,0.005725191
159,NTA2010,Belmont,BX06,The Bronx,29372,0.479061691,0.520938309,0.278394389,0.063495846,0.622395479,0.377604521,0.194266649,0.148406646,0,0.018827455,0,0.005038812,0.01106496,9116,0.214896885,0.10157964,0.188459851,0.145458534,0.135037297,0.112439667,0.033567354,0.056055287,0.008446687,0.004058798,22085,0.557437175,12311,0.137844204,14740,0.854002714,0.090162822,0.055834464,1,1,0.001908397
160,NTA2010,Bronxdale,BX07,The Bronx,37595,0.497220375,0.502779625,0.229551802,0.132304828,0.561058651,0.438941349,0.112807554,0.266498205,0.001622556,0.032477723,0,0.011171698,0.014363612,13780,0.163933237,0.101523948,0.135050798,0.095355588,0.141727141,0.158635704,0.105297533,0.073584906,0.022496372,0.002394775,30046,0.593157159,17822,0.140163842,25133,0.827875701,0.112879481,0.059244818,0,0,0
161,NTA2010,Claremont-Bathgate,BX01,The Bronx,34815,0.456556082,0.543443918,0.344650294,0.073043228,0.583943702,0.416056298,0.011489301,0.395145771,0.002154244,0.000430849,0,0.003791469,0.003044665,10843,0.253804298,0.147468413,0.164068985,0.115558425,0.121553076,0.117587384,0.039933598,0.033846721,0.006179102,0,24213,0.51294759,12420,0.166586151,18750,0.883466667,0.092,0.024533333,6,1,0.011450382
162,NTA2010,Co-op City,BX13,The Bronx,48541,0.428627346,0.571372654,0.178323479,0.220123195,0.279660493,0.720339507,0.070414701,0.608166292,0.002451536,0.011660246,0,0.016357306,0.011289425,19435,0.069719578,0.071932081,0.088397222,0.133727811,0.181939799,0.177257525,0.111551325,0.1133522,0.039516337,0.012606123,40935,0.561451081,22983,0.109298177,34752,0.744360037,0.153919199,0.101720764,0,0,0
163,NTA2010,Crotona Park East,BX75,The Bronx,21745,0.439411359,0.560588641,0.277765003,0.090549552,0.679558519,0.320441481,0.009473442,0.290595539,0,0.01103702,0,0.007495976,0.001839503,7533,0.276649409,0.117881322,0.129961503,0.112438603,0.12518253,0.125846276,0.043409,0.040223019,0.021505376,0.00690296,16206,0.595273356,9647,0.159220483,13458,0.859414475,0.116064794,0.024520731,5,1,0.009541985
164,NTA2010,East Concourse-Concourse Village,BX14,The Bronx,64516,0.460288921,0.539711079,0.270925042,0.108019716,0.593031186,0.406968814,0.015639531,0.346007192,0.006696013,0.02481555,0,0.00496001,0.008850518,22180,0.183724076,0.105049594,0.154869252,0.137781785,0.128494139,0.149639315,0.069341749,0.051262399,0.009467989,0.010369702,49034,0.567177877,27811,0.132070044,39380,0.838268156,0.114652108,0.047079736,9,1,0.017175573
165,NTA2010,East Tremont,BX17,The Bronx,44510,0.462300607,0.537699393,0.294428218,0.101460346,0.684700067,0.315299933,0.015299933,0.285958212,0,0.008043136,0,0.002830825,0.003167827,14779,0.242167941,0.130049394,0.169429596,0.120373503,0.118072941,0.118072941,0.058055349,0.030042628,0.006969348,0.006766358,33134,0.553811795,18321,0.218383276,25961,0.882554601,0.088440353,0.029005046,13,1,0.02480916
166,NTA2010,Eastchester-Edenwald-Baychester,BX03,The Bronx,35172,0.442511088,0.557488912,0.230780166,0.12092005,0.242693051,0.757306949,0.03531218,0.663254862,0.006482429,0.030876834,0.00250199,0.001250995,0.017627658,11447,0.097055997,0.060365161,0.091377654,0.112780641,0.137153839,0.175591858,0.126758103,0.122739582,0.050843016,0.025334149,28159,0.624631557,17589,0.103303201,22511,0.758162676,0.159699702,0.082137622,1,1,0.001908397
167,NTA2010,Fordham South,BX40,The Bronx,28434,0.484314553,0.515685447,0.303228529,0.06393754,0.724941971,0.275058029,0.011957516,0.249419709,0.001547443,0.0042203,0,0.001547443,0.006365619,8930,0.212430011,0.101791713,0.203135498,0.116013438,0.120604703,0.107614782,0.077603583,0.04087346,0.009294513,0.010638298,20825,0.629339736,13106,0.142911644,16007,0.887736615,0.081839195,0.030424189,3,1,0.005725191
168,NTA2010,Highbridge,BX26,The Bronx,39144,0.442238913,0.557761087,0.30742898,0.076001431,0.655196199,0.344803801,0.016963008,0.319768036,0.000766401,0.00286123,0,0.003346618,0.001098508,13242,0.185923576,0.114559734,0.180637366,0.112747319,0.125660776,0.133514575,0.080274883,0.051427277,0.006267935,0.008986558,28547,0.588082811,16788,0.122587563,22723,0.866962989,0.106323989,0.026713022,10,1,0.019083969
169,NTA2010,Hunts Point,BX27,The Bronx,26531,0.485319061,0.514680939,0.285703517,0.090950209,0.731069315,0.268930685,0.009912932,0.245486412,0.001884588,0.006558366,0,0.00214843,0.002939957,8445,0.245825933,0.126583777,0.157252812,0.127531083,0.14517466,0.109650681,0.045115453,0.033629366,0.004381291,0.004854944,19678,0.497967273,9799,0.105725074,15489,0.901930402,0.075731164,0.022338434,3,1,0.005725191
170,NTA2010,Kingsbridge Heights,BX30,The Bronx,31294,0.47625743,0.52374257,0.243688886,0.107688375,0.750271618,0.249728382,0.041509555,0.154502461,0.006263181,0.034127948,0,0.003291366,0.010033872,10882,0.141426208,0.092446241,0.171383937,0.115144275,0.157875391,0.152637383,0.086840654,0.054217975,0.016816762,0.011211174,24395,0.665423242,16233,0.127702828,20263,0.829689582,0.127769827,0.042540591,1,1,0.001908397
171,NTA2010,Longwood,BX33,The Bronx,28961,0.491730258,0.508269742,0.297538068,0.087048099,0.744483961,0.255516039,0.011394634,0.219191326,0.001346639,0.014087911,0.00044888,0.003245744,0.005800905,9040,0.240929204,0.123893805,0.130862832,0.119137168,0.126327434,0.138274336,0.062942478,0.044800885,0.005088496,0.007743363,21290,0.523344293,11136,0.107938218,17272,0.890400648,0.080013895,0.029585456,3,1,0.005725191
172,NTA2010,Melrose South-Mott Haven North,BX34,The Bronx,43244,0.461127555,0.538872445,0.316783831,0.084705393,0.630422718,0.369577282,0.014522246,0.328623624,0.004139303,0.006035519,0.003538063,0.005827398,0.006891129,14293,0.220247674,0.138739243,0.145036032,0.142237459,0.137130064,0.099629189,0.049534737,0.038900161,0.011544113,0.017001329,30880,0.556962435,17176,0.130880298,24282,0.87908739,0.080841776,0.040070834,15,1,0.028625954
173,NTA2010,Morrisania-Melrose,BX35,The Bronx,39939,0.474598763,0.525401237,0.275595283,0.083602494,0.608653196,0.391346804,0.01474749,0.354265255,0.003630537,0.00523298,0,0.002829315,0.010641228,13736,0.184697146,0.106945253,0.172830518,0.121432732,0.137376238,0.136284217,0.065521258,0.058095515,0.00728014,0.009536983,30392,0.549387997,16687,0.11577875,24396,0.861657649,0.10050828,0.037834071,13,1,0.02480916
174,NTA2010,Mott Haven-Port Morris,BX39,The Bronx,55080,0.476797386,0.523202614,0.3110748,0.083242556,0.717737836,0.282262164,0.015177923,0.251815541,0.003776325,0.005809731,0,0.001615832,0.004066812,18480,0.251190476,0.120508658,0.191287879,0.113203463,0.119805195,0.100162338,0.052922078,0.033387446,0.012987013,0.004545455,39844,0.537922899,21416,0.128315278,30750,0.910764228,0.070276423,0.01895935,8,1,0.015267176
175,NTA2010,Mount Hope,BX41,The Bronx,52973,0.469578842,0.530421158,0.277235573,0.075227002,0.682630774,0.317369226,0.015271931,0.267211598,0.001623469,0.017423971,0.000415306,0.005078059,0.010344893,17135,0.161190546,0.14274876,0.175605486,0.113743799,0.159147943,0.141173038,0.060636125,0.030755763,0.011030055,0.003968486,40169,0.61883542,24828,0.140365716,31640,0.857774968,0.093994943,0.048230088,4,1,0.007633588
176,NTA2010,North Riverdale-Fieldston-Riverdale,BX22,The Bronx,27145,0.469994474,0.530005526,0.190127095,0.221956161,0.218309081,0.781690919,0.636360287,0.061153067,0.000699945,0.066015841,0,0.00228403,0.015177749,10684,0.04867091,0.031074504,0.057281917,0.056065144,0.094440285,0.142175215,0.16295395,0.185604642,0.093504306,0.128229128,22410,0.586746988,13149,0.072933303,19052,0.414707117,0.260602561,0.324690321,0,0,0
177,NTA2010,Norwood,BX43,The Bronx,42666,0.481062204,0.518937796,0.273074579,0.092509258,0.629306708,0.370693292,0.095790559,0.137181831,0.000750012,0.112033001,0,0.013570525,0.011367365,14663,0.163131692,0.076723726,0.158562368,0.130191639,0.148673532,0.172406738,0.068744459,0.053672509,0.016435927,0.01145741,32074,0.632287834,20280,0.145857988,26784,0.794392174,0.140232975,0.065374851,1,1,0.001908397
178,NTA2010,park-cemetery-etc-Bronx,BX99,The Bronx,1777,0.504220597,0.495779403,0.22960045,0.08441193,0.572875633,0.427124367,0.118739449,0.293753517,0,0.014631401,0,0,0,713,0.116409537,0.102384292,0.120617111,0.074333801,0.100981767,0.230014025,0.099579243,0.072931276,0.022440393,0.060308555,1414,0.659830269,933,0.091103966,1183,0.718512257,0.184277261,0.097210482,1,1,0.001908397
179,NTA2010,Parkchester,BX46,The Bronx,30826,0.471258029,0.528741971,0.206870823,0.116038409,0.380879777,0.619120223,0.020015571,0.411989879,0.002757413,0.155388309,0,0.007720755,0.021248297,12689,0.088738277,0.048861218,0.096934353,0.10851919,0.152888328,0.225076838,0.135708094,0.116872882,0.020017338,0.006383482,24963,0.713656211,17727,0.120719806,21749,0.742930709,0.166858246,0.090211044,1,1,0.001908397
180,NTA2010,Pelham Bay-Country Club-City Island,BX10,The Bronx,26172,0.461103469,0.538896531,0.170869632,0.208849152,0.389270977,0.610729023,0.516047685,0.035916246,0.001069846,0.051543634,0,0.000840593,0.005311019,11135,0.049663224,0.067624607,0.090435564,0.110193085,0.088370004,0.176290974,0.13596767,0.174315222,0.063224068,0.043915581,22024,0.601026153,13237,0.074412631,19504,0.734413454,0.164376538,0.101210008,0,0,0
181,NTA2010,Pelham Parkway,BX49,The Bronx,29947,0.461148028,0.538851972,0.208668648,0.130831135,0.438741777,0.561258223,0.321200788,0.135138745,0.001502655,0.092697098,0,0.000768024,0.009950913,11325,0.092891832,0.052362031,0.084944812,0.099779249,0.136953642,0.184547461,0.1201766,0.130507726,0.052715232,0.045121413,24235,0.669032391,16200,0.103518519,21137,0.689123338,0.176278564,0.134598098,0,0,0
182,NTA2010,Rikers Island,BX98,The Bronx,7503,0.932160469,0.067839531,0.035585766,0.004398241,0.298547248,0.701452752,0.067972811,0.599226976,0.00186592,0.017992803,0,0.004531521,0.009862722,0,,,,,,,,,,,7503,0,0,,5322,0.985719654,0.006576475,0.007703871,0,0,0
