NTA,GardenCounts_MMscaled,HasGarden,Gender_Female,Age_Over65,Unemployed,Race_Hisp,Race_White,Race_Black,Race_Asian,Race_Other,Income_Low,Income_Mid,Income_High,Edu_Other,Edu_Bachelor,Edu_GradProf,Crime_Felonies_unscaled,Crime_Misdemeanor_unscaled,Crime_Violation_unscaled,Crime_Total_unscaled,Crime_Felony_scaled,Crime_Misdemeanor_scaled,Crime_Violation_scaled,Crime_Total_scaled,Crime_Felony_MMscaled,Crime_Misdemeanor_MMscaled,Crime_Violation_MMscaled,Crime_Total_MMscaled
Jamaica,0.0,0.0,0.5094879220101804,0.11495224562476393,0.11804795367068048,0.3620519092756803,0.035973164019641346,0.16839038077594115,0.3135061244311744,0.12007842149756282,0.574974924774323,0.28711133400200606,0.137913741223671,0.7873969375736161,0.15036406467501873,0.06223899775136525,0.1061388204399518,0.1728870262783963,0.03386873392449233,0.3128945806428404,0.07584244479436018,0.018790325967543046,0.019023783240301354,0.03664616185205287,0.037094182353198446,0.03209536378930624,0.03932128551605147,0.034348790322325864
Jamaica Estates-Holliswood,0.0,0.0,0.5379526852786187,0.17539335500990394,0.0765377532228361,0.13226445416152782,0.2366857270994506,0.24920581530066896,0.3263445079792204,0.055499495459132187,0.35634671572340654,0.3218266421382967,0.3218266421382967,0.5494868035190615,0.2598973607038123,0.1906158357771261,0.04241880629368016,0.05325709160219756,0.012594834996449528,0.10827073289232723,-0.1531801628489851,-0.20164331612847833,-0.27031164780090533,-0.1926877214208527,0.014824839105433422,0.00988683631228915,0.014622486450986296,0.011885692281798218
Kew Gardens,0.0,0.0,0.5146085416754501,0.1380749610017286,0.05826351865955826,0.24575235043635904,0.4630465028036595,0.06517981365150302,0.19056452632910328,0.03545680677937518,0.3881178232651023,0.3381927109335996,0.27368946580129805,0.5291855994407549,0.2716416171501806,0.19917278340906444,0.03060837303427632,0.05147771828491926,0.019520215860702392,0.10160630717989798,-0.19562924668404616,-0.20492204182566934,-0.1761230806623346,-0.20015693209799074,0.010697241274793682,0.009556507107348872,0.022662789311960984,0.011154088171095358
Kew Gardens Hills,0.027777777777777776,1.0,0.5208572023747526,0.1375898343922508,0.05412967446865752,0.13157483595458808,0.5228101239454224,0.07082595562962192,0.2378137693990209,0.036975315071346736,0.39518145314038944,0.3069171906962649,0.2979013561633457,0.5763026804775836,0.23630109907487945,0.18739622044753693,0.02192479950005208,0.039084470367670036,0.011405061972711177,0.07241433184043329,-0.22683976477818157,-0.22775820556004364,-0.28649314287281996,-0.23287408182713099,0.007662441577371418,0.007255780390037753,0.013241171020949509,0.007949465585527659
Laurelton,0.0,0.0,0.5320531867478829,0.16450007428316746,0.07480905619203491,0.06648343485366216,0.011551032536027336,0.884043975635121,0.008468281087505572,0.02945327588768385,0.2943201376936317,0.3173100565527416,0.38836980575362684,0.7152059134107709,0.17666314677930306,0.10813093980992608,0.04646412123012925,0.053446738968949636,0.01853365027484772,0.1184445104739266,-0.1386404834735631,-0.20129386630322987,-0.18954085518496383,-0.18128537537960465,0.01623862577940212,0.009922043125423817,0.021517395829931566,0.013002544328958568
Lindenwood-Howard Beach,0.0,0.0,0.5268878110949835,0.21142068184231955,0.0756255271296036,0.2203773852090488,0.6962509293022268,0.01649732714978582,0.04142032782242362,0.025454030516515028,0.3765390856161115,0.3045719194425885,0.3188889949413,0.7270117692086882,0.18194431154913404,0.09104391924217778,0.032817644351612565,0.042871809395688035,0.015576875420398624,0.09126632916769922,-0.18768867911093615,-0.2207795430868248,-0.2297544394413095,-0.21174554865741158,0.011469353804151644,0.007958875506625253,0.018084607686221315,0.01001899105324567
Maspeth,0.027777777777777776,1.0,0.5122805812235924,0.1294699598090069,0.06718547341115434,0.3048332245542922,0.5387997664113222,0.013774861736113496,0.12764934217306173,0.014942805125210403,0.416866580549917,0.3237682229193578,0.2593651965307252,0.736999951627727,0.17941276060562086,0.08358728776665215,0.035656624643605514,0.06238191748823469,0.0206794682422452,0.1187180103740854,-0.1774848102287392,-0.18482964312100317,-0.16035668125272287,-0.18097884808638978,0.012461541697439021,0.011580801513904953,0.0240086705598822,0.013032568469052114
Middle Village,0.027777777777777776,1.0,0.5309599558278337,0.1941471879683433,0.06704365989097763,0.17766150448294896,0.7052822548839166,0.008781847343096784,0.09709988694028868,0.011174506349748904,0.3587587998086255,0.30182489235185567,0.3394163078395188,0.6852979026816458,0.19787137838683871,0.11683071893151542,0.024320984408277024,0.05156048694554729,0.015828359582467855,0.09170983093629216,-0.21822739198715296,-0.20476952985311805,-0.2263341318296933,-0.21124849035287893,0.008499878055082838,0.009571872576524866,0.01837657846261748,0.010067677576437225
Murray Hill,0.0,0.0,0.5305835659621337,0.1745190755616324,0.05979989141394555,0.14728726333580205,0.245712983535578,0.014071668660627814,0.565373440437532,0.02755464403046013,0.47970646344905443,0.2900366920688682,0.23025684448207734,0.7393399241062513,0.1620730976632714,0.09858697823047734,0.023110959190261876,0.03222621014451471,0.00981788488197649,0.06515505421675308,-0.22257646714755533,-0.2403954379009653,-0.3080795276365976,-0.24100997774296037,0.008076989465375772,0.005982588516927235,0.011398473160189425,0.007152560108689228
North Corona,0.08333333333333333,1.0,0.4515609854234871,0.06286006913327359,0.06474215246636772,0.8789253250909889,0.010004206521937929,0.03312178795471588,0.07050496552480934,0.007443714907547964,0.5293151584825093,0.30021349975365413,0.1704713417638364,0.9267024931724076,0.05180160338296185,0.02149590344463043,0.057446458291420525,0.09546975876511148,0.017173583042229826,0.17008980009876182,-0.09916774471959267,-0.12386101197112634,-0.20803843479298742,-0.1234034864765178,0.020076814407532804,0.017723346305404356,0.01993837040506559,0.01867203601786759
Oakland Gardens,0.0,0.0,0.5111444417314871,0.18026439708395828,0.056159792051439915,0.08047019428651156,0.3962816980013255,0.026718755450137775,0.46454358366179493,0.03198576860023021,0.3550809881458692,0.29074291919283324,0.3541760926612976,0.5488508464957912,0.2558876383240329,0.19526151518017595,0.019324008510935155,0.02626530398688479,0.012173427744253376,0.05776274024207333,-0.23618753317157143,-0.25137917920347047,-0.2760429925520708,-0.24929497525826888,0.006753497848649286,0.004875984651030591,0.01413323654518581,0.006341050231492241
Old Astoria,0.027777777777777776,1.0,0.5049092849519744,0.11209533973674847,0.07804704205274413,0.30373532550693705,0.3795802205620776,0.11853432942013517,0.17481323372465316,0.023336890786197082,0.46988373109537546,0.2851647871317423,0.24495148177288223,0.5755287740186825,0.2885145927109046,0.13595663327041285,0.044503735325506937,0.08128779793667734,0.03230167200284596,0.15809320526503026,-0.14568650657759485,-0.14999311081358122,-0.002289025385020343,-0.13684877014954186,0.01555349557042414,0.015090556547650494,0.03750194117977473,0.0173550796177946
Ozone Park,0.0,0.0,0.5123211616485159,0.10454836643177452,0.10219221472034676,0.4348067478112321,0.2301516122143925,0.057655349135169766,0.23472133247917998,0.04266495836002563,0.34454989933851016,0.3408110440034512,0.3146390566580385,0.7744099058428995,0.1443312266219528,0.08125886753514769,0.05137732222934017,0.06824685030963057,0.01751014307068119,0.13713431560965192,-0.12098144620260208,-0.17402274511534868,-0.2034610537857451,-0.16033862046071698,0.017955727712956726,0.01266958854757993,0.020329113472153083,0.015054264740520922
park-cemetery-etc-Queens,0.0,0.0,0.4207650273224044,0.27595628415300544,0.0,0.09016393442622953,0.6857923497267759,0.13934426229508196,0.0546448087431694,0.030054644808743168,0.41911764705882354,0.25,0.33088235294117646,0.752895752895753,0.09266409266409266,0.15444015444015444,2.584699453551913,5.2103825136612025,0.5382513661202186,8.333333333333334,8.98429023789103,9.301027922532855,6.878874287826437,9.025619758661943,0.9033199394985718,0.9672739814965102,0.6249048368268793,0.9148126463700235
Pomonok-Flushing Heights-Hillcrest,0.0,0.0,0.5399549648506151,0.12843255711775045,0.12675658897228964,0.21902460456942,0.3291959578207381,0.10242750439367312,0.3186236818980668,0.030728251318101932,0.48374632507349846,0.2761864762704746,0.24006719865602688,0.6803688052247406,0.19865966619712294,0.12097152857813635,0.0343530316344464,0.0585456942003515,0.0187280316344464,0.11162675746924428,-0.18217018693907575,-0.19189838117164687,-0.18689717361741987,-0.1889264288977931,0.012005952341954706,0.010868631349075153,0.02174307078302601,0.012254108328737296
Queens Village,0.0,0.0,0.523277059124461,0.13598991449243586,0.11758339073108336,0.16737922970108896,0.06392969378060367,0.4794452970839728,0.16721479207776072,0.12203098735657385,0.3644613206332861,0.3171579353842193,0.31838074398249455,0.7897022332506204,0.14404983457402812,0.06624793217535152,0.04646276401373968,0.05610977124899511,0.01933055616458379,0.12190309142731855,-0.13864536158353907,-0.19638688456744124,-0.1787025452970605,-0.17740914194261959,0.016238151449349845,0.010416417929887704,0.022442596166312452,0.013382218760317463
Queensboro Hill,0.027777777777777776,1.0,0.5029356943150046,0.14575955265610438,0.07391048292108363,0.168452935694315,0.1390959925442684,0.014259086672879775,0.6616029822926375,0.01658900279589935,0.4334600760456274,0.34038684080013226,0.22615308315424038,0.7643833849329206,0.14499484004127966,0.0906217750257998,0.026700838769804287,0.029543336439888164,0.008574091332712022,0.06481826654240448,-0.20967371448109967,-0.24533898003024254,-0.324995728278518,-0.24138743533671544,0.009331607212186961,0.0054845302796822076,0.009954440401755443,0.007115588393852951
Queensbridge-Ravenswood-Long Island City,0.0,0.0,0.5200507211919481,0.10688434511544356,0.14636132315521627,0.3890738099011993,0.16806678290273155,0.2045226396153643,0.19585776932424576,0.04247899825645903,0.6768737988468929,0.20409993593850095,0.11902626521460602,0.7505290205562273,0.17623941958887546,0.07323155985489722,0.099593173772917,0.17319173667247847,0.05970306968880435,0.33248798013419983,0.05231606790192822,0.01935179431686423,0.37038338588358427,0.0586056276780959,0.03480656119743139,0.03215193131296011,0.06931470939102673,0.036499705079134935
Rego Park,0.027777777777777776,1.0,0.5314167793353732,0.19131146374439625,0.056876800428753274,0.17419768021063115,0.4447804739201594,0.033765032377428304,0.32050096064897177,0.026755852842809364,0.4512234910277325,0.27895595432300163,0.2698205546492659,0.5099886234357224,0.30084186575654154,0.18916951080773609,0.03177257525083612,0.1114352807229773,0.0123461182665623,0.15555397424037573,-0.1914448686509743,-0.09444247084542794,-0.2736943169812228,-0.13969463448946506,0.011104115302016352,0.020687242708473507,0.01433372863764973,0.017076329139385508
Richmond Hill,0.0,0.0,0.4978835591358477,0.09514463566459172,0.08581426031090461,0.3660930062248261,0.09978762358110582,0.07811058220432078,0.3111094837056023,0.144899304284145,0.41132032278372344,0.3461340353688548,0.24254564184742172,0.7826999977660121,0.15787592431249026,0.059424077921497676,0.06040278286341999,0.0955986818015379,0.0292054192603442,0.18520688392530207,-0.08854211678163919,-0.12362345458595786,-0.04439957714116166,-0.1064608887499348,0.02111001265030988,0.01774728003741421,0.033907220503495594,0.02033155195315816
Ridgewood,0.0,0.0,0.5078805986513897,0.08397291815141714,0.06383743930947673,0.4803875883997588,0.41033934543062334,0.017460665533687848,0.07962830985143357,0.012184090784496464,0.4569799156955121,0.31262914290437227,0.2303909414001157,0.7595145711219351,0.16145876331214398,0.07902666556592093,0.048051093690038925,0.08809824022805768,0.024601173181294886,0.16075050709939148,-0.13293658375074807,-0.1374439892025299,-0.10701957587329247,-0.13387057696530805,0.016793252687571855,0.016354871329466152,0.02856173356961481,0.017646791616590107
Rosedale,0.0,0.0,0.5485398004515329,0.10421673585317894,0.06411609498680737,0.08433471706357876,0.03754278639574685,0.8420362682980118,0.01664117689898769,0.0194450513436749,0.254757842236514,0.33613335083344276,0.40910880693004337,0.7319144303521855,0.17152033095639868,0.09656523869141584,0.04409729808462603,0.04832131672857039,0.01977277692811885,0.11219139174131527,-0.14714732415582446,-0.21073812032530898,-0.17268812661125357,-0.1882936103301309,0.015411450868345538,0.008970541471888065,0.022956010365463065,0.012316092477457033
South Jamaica,0.1111111111111111,1.0,0.5246118348315146,0.10193241359419314,0.17843311091409642,0.17759457770513867,0.003917704177282122,0.6502187184540691,0.0668413209633226,0.10142767870018748,0.5193983231957915,0.28579648199901364,0.19480519480519481,0.8394834655324367,0.1103191937770625,0.050197340690500816,0.07960390328318033,0.09546699995192999,0.026967264336874488,0.2020381675719848,-0.019529409751901323,-0.12386609544157295,-0.07483957884040286,-0.08759708728399924,0.02782056265721587,0.01772283414949195,0.03130874342516388,0.02217924848931332
South Ozone Park,0.027777777777777776,1.0,0.5066677594220885,0.10427228342953483,0.10871226178261914,0.22035803350856448,0.053306951095292175,0.22155225907669973,0.2596152720375596,0.24516748428188412,0.40140239764759106,0.3139108798914273,0.2846867224609817,0.8219659413105116,0.13665222912209293,0.0413818295673955,0.05087166758380069,0.0717471988385571,0.022678577700764542,0.14529744412312232,-0.1227988711834344,-0.16757289979088877,-0.13316781480018955,-0.1511897261249381,0.017779007776258397,0.013319405724979657,0.026329618073643046,0.015950392724288897
Springfield Gardens North,0.0,0.0,0.5946259564129528,0.15799398049098887,0.07866401481379877,0.06737498640171156,0.010516009718243464,0.8877687928346085,0.02197483410088117,0.012365376944555246,0.4715214067278287,0.3236811926605505,0.20479740061162077,0.7436072459963244,0.18251509582567604,0.07387765817799948,0.07586031838125974,0.15440403234579542,0.015737752474888494,0.2460021032019437,-0.03298461040838573,-0.015266983186973155,-0.22756643281107639,-0.038324139908522854,0.026512226834084256,0.02866411491567984,0.018271384452269925,0.027005500205131407
Springfield Gardens South-Brookville,0.0,0.0,0.5714611872146119,0.11579908675799087,0.10329631588224923,0.07123287671232878,0.019863013698630142,0.8643835616438356,0.012465753424657534,0.03205479452054795,0.2960282733086503,0.3737798720969371,0.33019185459441264,0.7599914206048474,0.1507113748480732,0.08929720454707943,0.054155251141552514,0.06648401826484017,0.02547945205479452,0.1461187214611872,-0.1109970083168497,-0.17727099137652497,-0.09507455360455216,-0.1502692727014833,0.01892657891713159,0.012342330123423296,0.029581407184358963,0.01604055051169356
St. Albans,0.08333333333333333,1.0,0.5410976458096877,0.1313477098817413,0.11273757919306435,0.06817266503130377,0.010617654596712187,0.8739794237176436,0.015175923552886904,0.03205433310145353,0.3389959916014506,0.35153019023986765,0.3094738181586817,0.7735739873243318,0.14227059796087074,0.08415541471479747,0.05374729982059825,0.06207666678870868,0.014388752608647897,0.13021271921795485,-0.11246326780483444,-0.1853921070530533,-0.24591349082303066,-0.16809605732062297,0.018784005063116817,0.011524133686022649,0.016705208136975114,0.01429442907105769
Steinway,0.0,0.0,0.503746445546815,0.1277735112808485,0.06284245417033077,0.21137840137819386,0.6232383403557566,0.01755951763216339,0.12424500300961001,0.023578737624276137,0.3769211260461578,0.3186913517626173,0.30438752219122495,0.5388407367280607,0.2993499458288191,0.16180931744312027,0.03553415388447249,0.06760206729072832,0.022478673280890014,0.12561489445609084,-0.1779249948864563,-0.17521084130216846,-0.13588661268895813,-0.17324910775359212,0.012418739707993648,0.012549888729714414,0.026097530898866118,0.013789691282504117
Whitestone,0.0,0.0,0.5109038275972981,0.21013187520102927,0.05654036243822076,0.14252171116114504,0.6156963653908009,0.005467996140238018,0.21132196847861048,0.024991958829205532,0.2920497566252028,0.31061835226248424,0.39733189111231293,0.6390108924806747,0.22579936753338015,0.1351897399859452,0.025667417175940812,0.04242521711161145,0.013702155033772916,0.08179478932132518,-0.21338804052751664,-0.2216024471866844,-0.25525155367414415,-0.22236085590249574,0.008970439367174097,0.007875968523195194,0.01590807472961252,0.008979228921398403
Woodhaven,0.0,0.0,0.5104821636077108,0.10147880485824803,0.08112653660326585,0.5399945877970742,0.15601470845736298,0.03452667101765333,0.2388214132216934,0.030642619506216072,0.3866312629877626,0.33237127684137613,0.28099746017086125,0.7787313704991369,0.15851790620213466,0.06275072329872845,0.04065519491889655,0.0652170452555674,0.01994555960586428,0.12581779978032825,-0.15951893852777302,-0.17960555317017038,-0.17033819768139347,-0.17302169991987348,0.014208479118906065,0.0121071247380385,0.023156609449532836,0.0138119657252995
Woodside,0.0,0.0,0.4879655157323531,0.1387466631657258,0.06790588629322616,0.3515163450177235,0.2241696205855324,0.008752352194652313,0.3940090149227605,0.021552667279331323,0.48739233553863437,0.32030957433528895,0.19229809012607663,0.6848904475017235,0.21415939813565926,0.10095015436261727,0.035490788149315125,0.06056627718699401,0.015557306025994488,0.11161437136230362,-0.1780808601021374,-0.18817519543131828,-0.23002059277710785,-0.18894031073040723,0.012403583929164188,0.01124373957679344,0.018061887801077193,0.012252748612665064
Annadale-Huguenot-Prince's Bay-Eltingville,0.0,0.0,0.5097567774757823,0.1724161962506098,0.04752433046813952,0.07056240853021116,0.8866819987455572,0.00505261690710154,0.03177921806397658,0.005923757753153531,0.2638361638361638,0.27362637362637365,0.4625374625374626,0.6628810226155359,0.20801376597836774,0.12910521140609635,0.015018468185936303,0.0423374451181267,0.016168374102724932,0.07352428740678793,-0.2516625151808545,-0.2217641784477625,-0.22170976804421108,-0.23163008987267,0.0052487656754204234,0.007859674217474015,0.018771332162606347,0.008071313752208863
Arden Heights,0.0,0.0,0.5060040782418246,0.13771618457820406,0.05545286506469501,0.12661430405558494,0.7794728494826675,0.014878030360244694,0.06532739219092214,0.013707423910580769,0.26893897746014295,0.30786146234194606,0.423199560197911,0.6631584687534082,0.2192714581742829,0.11757007307230885,0.009931274072955215,0.029642776225360618,0.012234725473906805,0.051808775772222634,-0.26994691886394706,-0.24515574935189877,-0.275209313446463,-0.2559679305748192,0.003470855337705691,0.005502990635896154,0.014204402639984681,0.005687438792325377
Charleston-Richmond Valley-Tottenville,0.0,0.0,0.507864806001452,0.11470517060579173,0.06087773224043716,0.09647495361781076,0.8257239654755183,0.009155440832459468,0.04864080019359523,0.020004839880616278,0.2792903782185537,0.29974128372551434,0.42096833805593203,0.6730243576504891,0.22474640102047014,0.10222924132904088,0.021618133419375657,0.06481406791965798,0.021819795111720577,0.1082519964507542,-0.2279419846444712,-0.18034809108158112,-0.14484767806419063,-0.19270872044394752,0.007555265640508735,0.012032314589045415,0.02533257946407188,0.01188363544175434
Grasmere-Arrochar-Ft. Wadsworth,0.0,0.0,0.5368646200301963,0.13984650226472067,0.07895418068858401,0.1471439355812783,0.6405385002516356,0.05982637141419225,0.12701308505284348,0.025478107700050327,0.38154877403422116,0.27394602222614217,0.3445052037396366,0.6153916294337558,0.22704477067566334,0.15756359989058086,0.026925012581781583,0.06523653749370911,0.025415198792148968,0.11757674886763965,-0.20886798849889046,-0.17956963619790245,-0.09594842940448127,-0.18225792643419902,0.009409953139019659,0.012110743346604412,0.029506809743207008,0.01290728361398269
Great Kills,0.0,0.0,0.512384752992982,0.16347873950736205,0.07568581896166562,0.08781707261134811,0.8447777624879592,0.0020870602265951107,0.05554791064630063,0.009770194027796891,0.2577817877166978,0.29554681961719403,0.44667139266610817,0.6778424250216979,0.19563470378347106,0.12652287119483108,0.014701160497224896,0.032613182881519195,0.014517682675106646,0.061832026053850735,-0.2528029831369216,-0.23968239053501422,-0.24415997885612736,-0.24473428925992874,0.005137870630437406,0.006054427515133513,0.016854894746640845,0.006787766326169211
Grymes Hill-Clifton-Fox Hills,0.0,0.0,0.5355888334257719,0.11457755592530967,0.08560032726528942,0.2754205953041228,0.2883619892771307,0.3051395821778517,0.09636716583471992,0.03471066740617489,0.45361366622864646,0.2651773981603154,0.2812089356110381,0.6697618691028905,0.18586191403324848,0.14437621686386098,0.033277870216306155,0.08744684784618229,0.03300055463117027,0.1537252726936587,-0.1860345343488982,-0.13864426399628488,0.007216120201944627,-0.14174416699345313,0.011630196953508675,0.016233944525900174,0.03831333742008933,0.01687557882322073
Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.0,0.0,0.5254373080518093,0.09867806115636267,0.0573209202123567,0.34630791828014423,0.2307717986380024,0.3022432901588997,0.10144879156095607,0.019228201361997595,0.4410358565737052,0.3083665338645418,0.250597609561753,0.7449273814609141,0.16793037163605296,0.08714224690303289,0.05728401655761784,0.15322472960341835,0.04907197222593137,0.2595807183869676,-0.09975159313777092,-0.017440001163950485,0.22579526044096607,-0.02310579373781282,0.020020043065337084,0.02844518495112964,0.05697210397747451,0.028496126872105634
New Brighton-Silver Lake,0.0,0.0,0.4842116905380745,0.13078582093679147,0.0718768502072232,0.2886136149975115,0.546535420007742,0.09699717967151468,0.04645246916993862,0.02140131615329315,0.3635919165580182,0.24706649282920468,0.38934159061277707,0.6373346479336127,0.18322241393476296,0.17944293813162435,0.03694077310180833,0.09893269922026213,0.031355416689708565,0.167228889011779,-0.17286932116397416,-0.11748009586549893,-0.015158560481887011,-0.12660987642807534,0.01291033542700664,0.01836621891465262,0.036403347549971245,0.018357972300766134
New Dorp-Midland Beach,0.0,0.0,0.5146081093735368,0.148843524674595,0.05233130041314184,0.14247588725536098,0.7669257421106845,0.0097387395823579,0.07407060586197209,0.006789025189624497,0.34534064212999216,0.2807361002349256,0.3739232576350822,0.6921643033087012,0.1939950735636775,0.11384062312762132,0.033289633860848385,0.0931266972562974,0.029356681337203858,0.15577301245434966,-0.18599225343316791,-0.12817840613706705,-0.042342338909636255,-0.1394491455850777,0.011634308199271338,0.017288372015401742,0.034082834369818724,0.017100374610767306
New Springville-Bloomfield-Travis,0.0,0.0,0.5232600777373065,0.16774635148018674,0.06161161937251253,0.14107609944508276,0.6318478500012222,0.05123817439558022,0.15183220475713202,0.024005671400982715,0.3271775483495711,0.29787698124182055,0.3749454704086084,0.6963409114646799,0.18117884622079866,0.12248024231452148,0.024616813748258245,0.06541667685237246,0.021096633827951208,0.1111301244285819,-0.21716412155685483,-0.17923770610847725,-0.1546830252405332,-0.18948303451844198,0.00860326668741551,0.012144185059227559,0.024492995930283912,0.012199589186392919
Oakwood-Oakwood Beach,0.0,0.0,0.5473372781065089,0.2107381899311281,0.06480648064806481,0.12125327383839365,0.8221941992433796,0.026384712387234454,0.02172858667184014,0.008439227859152196,0.34656316514335794,0.27507199198697885,0.3783648428696632,0.6938012944551945,0.16914659371455262,0.1370521118302529,0.016490445242021534,0.03409642060335629,0.015277912503637596,0.06586477834901543,-0.24637193217812706,-0.2369493330105432,-0.23382048133983355,-0.24021454850490465,0.0057632031367736035,0.006329781052603271,0.017737514516607118,0.007230471862084539
Old Town-Dongan Hills-South Beach,0.0,0.0,0.5277410037308942,0.14983752557467805,0.06089285714285714,0.15922493681550126,0.6945079632526979,0.04440967625466362,0.08496810687206642,0.016889316805070807,0.3989019974302067,0.28034108164934,0.32075692092045327,0.7293284216491924,0.16095211107962595,0.10971946727118163,0.02114173386287961,0.04613471336302002,0.01981786817507121,0.08709431540097083,-0.22965426092329314,-0.21476722010700083,-0.17207486359739446,-0.21642136786768462,0.007388769989356808,0.008564612629273516,0.023008360884370603,0.009560997738689713
Port Richmond,0.0,0.0,0.4895773470560577,0.12277310485345595,0.04483317886932345,0.34867561778381484,0.4018076380544381,0.151925186771851,0.06284938091008829,0.03474217647980774,0.4394654088050315,0.2591194968553459,0.30141509433962266,0.7808484285493109,0.13701811425917326,0.08213345719151571,0.06812601222506663,0.141633143513923,0.0481688522020793,0.2579280079410689,-0.06078326971403449,-0.038798999196450516,0.21351238637697698,-0.024958082748357514,0.02380918414203168,0.026293281592931247,0.05592359001789393,0.028314696422102117
Rossville-Woodrow,0.0,0.0,0.5106790671589475,0.14011309996728513,0.04085205719288007,0.09300369210637004,0.8435762022713464,0.0008412394260877693,0.04617469738748423,0.0164041688087115,0.26429051782111634,0.27383994620040353,0.4618695359784801,0.6761789111515888,0.18289145247250893,0.1409296363759023,0.014955367574893675,0.05122213394401085,0.015048838622236762,0.08122634014114129,-0.2518893115285718,-0.20539298906209177,-0.23693599817290564,-0.22299795006022957,0.0052267128057643325,0.009509059519308943,0.01747156186792194,0.008916825981536295
Stapleton-Rosebank,0.0,0.0,0.5080580637787175,0.1234045795709986,0.06647796198948645,0.3242656303577552,0.3655274888558692,0.19358402865089344,0.08766716196136701,0.028955690174115138,0.4834174090372438,0.27143930449715575,0.24514328646560052,0.7415301772492708,0.15935606910477898,0.0991137536459502,0.061568941212329024,0.15407475140016005,0.05520630929249057,0.2708500019049796,-0.08435070801360094,-0.015873725958468345,0.3092252450107126,-0.010475650285324852,0.021517570321177435,0.028602986027257433,0.06409401233648286,0.02973324084144243
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.0,0.0,0.5178770603544429,0.18750774569339448,0.04998057749579179,0.10295575659933076,0.7060664270665509,0.021687941504523484,0.15432519519147353,0.014964679638121205,0.3148323709385504,0.25769197621304835,0.4274756528484013,0.6368056451959898,0.19693644851770575,0.16625790628630438,0.031044739125046475,0.1005700830338332,0.023577890692774817,0.15519271285165448,-0.19406085877116994,-0.11446300421104401,-0.12093671823136756,-0.14009952120263558,0.010849745733357343,0.018670188682023487,0.027373712104614728,0.017036670760939822
West New Brighton-New Brighton-St. George,0.08333333333333333,1.0,0.5211152976639035,0.10987189148455162,0.06986502552626057,0.3041446872645064,0.23565938206480785,0.35656367746797285,0.05769404672192916,0.04593820648078373,0.5091933079344045,0.2542653635911877,0.23654132847440784,0.7131068892726924,0.17765304164267895,0.10924006908462867,0.0771966842501884,0.1921326299924642,0.07032403918613414,0.3396533534287867,-0.028181441417163625,0.054252842372918574,0.5148337660409624,0.06663627953423304,0.026979269891724746,0.03566818626097726,0.0816455563306511,0.037286301971836945
Westerleigh,0.0,0.0,0.5046206124901579,0.1579710745514069,0.0701204002034933,0.15573328913016452,0.716630060917492,0.03568024532758692,0.06547594380672164,0.026480460818034894,0.3112385574059777,0.30230506231388554,0.3864563802801368,0.6387767220902613,0.18972684085510688,0.17149643705463186,0.018979735609796527,0.048816874559695,0.017943723840702832,0.08574033401019436,-0.23742491955034267,-0.2098249908658666,-0.19756414323776725,-0.217938853799259,0.006633178801187045,0.009062538594002783,0.020832496719082237,0.009412361022781875
Allerton-Pelham Gardens,0.027777777777777776,1.0,0.5305084745762711,0.17439137134052388,0.10210890777463016,0.3419414483821264,0.2212018489984592,0.3284745762711864,0.08160246533127889,0.026779661016949154,0.4091729482959975,0.3181866440174116,0.2726404076865909,0.7416185735054408,0.15005066302480286,0.10833076346975637,0.02317411402157165,0.059322033898305086,0.013682588597842837,0.09617873651771956,-0.22234947592124082,-0.1904678747721672,-0.2555176667732483,-0.2062399271661565,0.008099061284333057,0.011012753817754656,0.0158853582792293,0.01055826293739603
Bedford Park-Fordham North,0.08333333333333333,1.0,0.5189927672113581,0.07763193142244844,0.14727006229388054,0.7176355031699259,0.05780873292258237,0.1658183766407715,0.03809268684703991,0.02064470041968033,0.652860979136542,0.2651311712456104,0.08200784961784754,0.8577268773557553,0.10455204407074514,0.037721078573499565,0.06389856237164032,0.12010000892936867,0.021359049915171,0.20535762121617998,-0.07597757878764322,-0.0784765873775756,-0.1511140380997792,-0.08387678193867193,0.022331743606118476,0.022295793736887747,0.02479765857024497,0.022543649870043175
Belmont,0.027777777777777776,1.0,0.520938308593218,0.06349584638431159,0.13784420437007555,0.622395478687185,0.19426664850878386,0.14840664578510146,0.01882745471877979,0.016103772300149807,0.7854322071083808,0.1460070206230803,0.06856077226853884,0.8540027137042062,0.09016282225237447,0.05583446404341927,0.0771483045076944,0.15967588179218306,0.032650142993326976,0.2694743292932044,-0.028355327988463724,-0.00555291808115705,0.0024503505317879674,-0.01201744683366872,0.0269623617804151,0.029642799837657743,0.03790651276315052,0.029582222917140414
Bronxdale,0.0,0.0,0.5027796249501263,0.13230482776965022,0.1401638424419257,0.5610586514164118,0.1128075541960367,0.2664982045484772,0.032477723101476265,0.027157866737598086,0.6375907111756169,0.263933236574746,0.09847605224963715,0.8278757012692476,0.11287948116022757,0.05924481757052481,0.038409362947200425,0.09511903178614176,0.020029259210001333,0.15355765394334353,-0.16759091248097932,-0.12450727183547292,-0.1691998421254662,-0.14193202710527159,0.01342358910083892,0.017658236098912452,0.02325378391254025,0.016857178052913882
