NTA,HasGarden,GardenCounts_MMscaled,Gender_Female,Age_Over65,Unemployed,Race_Hisp,Race_White,Race_Black,Race_Asian,Race_Other,Income_Low,Income_Mid,Income_High,Edu_Other,Edu_Bachelor,Edu_GradProf,Crime_Felonies_unscaled,Crime_Misdemeanor_unscaled,Crime_Violation_unscaled,Crime_Total_unscaled
Rossville-Woodrow,0.0,0.0,0.5095091163867016,0.37339845917662473,0.18706586849056628,0.07722550760130265,0.8896180275367981,0.0,0.06454668460338847,0.066910050722104,0.19571558381511794,0.5613702968117692,0.6949364853914306,0.6758604577723805,0.3315681650632464,0.2575822601500521,0.0052267128057643325,0.009509059519308943,0.01747156186792194,0.008916825981536295
Stapleton-Rosebank,0.0,0.0,0.4961565210111849,0.3241876431549473,0.30440958300659365,0.34875718292959496,0.38312550175337173,0.21327172425392518,0.12309446983206412,0.1181057523142955,0.5232008425407062,0.5508340396721848,0.33790620727014686,0.7604150905380005,0.27390199180203856,0.16927362476112337,0.021517570321177435,0.028602986027257433,0.06409401233648286,0.02973324084144243
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.0,0.0,0.5461790006684755,0.5129876709035055,0.22886632349422675,0.08891052920572853,0.7439264454681386,0.023067073560351262,0.21715203554674872,0.06103859849911986,0.2712504109318337,0.49049792804516656,0.6382767236542017,0.624917419596463,0.3659810812558844,0.3110716236771779,0.010849745733357343,0.018670188682023487,0.027373712104614728,0.017036670760939822
West New Brighton-New Brighton-St. George,1.0,0.08333333333333333,0.5626760692526962,0.2843304560488469,0.31991930334081975,0.3251325716831208,0.24553026599305974,0.39361025137245,0.08080101892007516,0.18737479244174876,0.5617229375349514,0.4754587526226849,0.323735522081408,0.7236396641329672,0.31873306049721867,0.19065882673527673,0.026979269891724746,0.03566818626097726,0.0816455563306511,0.037286301971836945
Westerleigh,0.0,0.0,0.47864456489338814,0.4259947083318954,0.32108869085933534,0.15087823533215983,0.7551186136310606,0.03854969044387549,0.091781635373475,0.10800967712173724,0.2658794546425608,0.6863018026145787,0.5707024343085547,0.6274676943332799,0.3483161688930459,0.3221345852456672,0.006633178801187045,0.009062538594002783,0.020832496719082237,0.009412361022781875
Allerton-Pelham Gardens,1.0,0.027777777777777776,0.6105292279122945,0.4743566329754543,0.4675674329765056,0.36951089846638324,0.23021251231257206,0.3625293945005777,0.11453690258649318,0.10923006815275282,0.41224245537129367,0.7560050108798041,0.38320438808179536,0.7605294618948941,0.2511019740207452,0.18873851481649123,0.008099061284333057,0.011012753817754656,0.0158853582792293,0.01055826293739603
Bedford Park-Fordham North,1.0,0.08333333333333333,0.5518629239821382,0.1893756242903748,0.6743651115436603,0.8106247145951789,0.05709753525170903,0.18254876697469605,0.053142594193303014,0.08420651898497214,0.7764343506938671,0.5231480614109872,0.069160309991428,0.9107560080558809,0.13962168909163536,0.0396218512104799,0.022331743606118476,0.022295793736887747,0.02479765857024497,0.02254364987004318
Belmont,1.0,0.027777777777777776,0.5617744056132752,0.14774128063938657,0.6312031162869667,0.6988005052088715,0.20167467224387214,0.16328252164967452,0.025958461252307996,0.06568478013028153,0.9745621233783512,0.00032006888069824324,0.04700787678717609,0.9059375047778401,0.10436535417210994,0.0778745018468973,0.0269623617804151,0.029642799837657743,0.03790651276315052,0.029582222917140414
Bronxdale,0.0,0.0,0.46926572856725857,0.3504011238380396,0.6418249830988554,0.6267830708048969,0.11536877648752165,0.2939519514041835,0.04521962083372614,0.11077271040711509,0.7536129268775622,0.5178904056302122,0.0962896816250016,0.8721331108675731,0.16002549652152975,0.08507663765059256,0.01342358910083892,0.017658236098912452,0.02325378391254025,0.016857178052913882
Claremont-Bathgate,1.0,0.16666666666666666,0.6764283188329374,0.1758607342665699,0.7628155159277813,0.653653105225152,0.008022105034645113,0.4363017032271228,0.0,0.03667035103407134,1.0,0.050854078180685325,0.0,0.9440593939366594,0.1088667896767243,0.011771386028700058,0.026953144292578845,0.033396112123060644,0.04128411608639919,0.03211816153701011
Co-op City,0.0,0.0,0.8187101321852999,0.6090484128849561,0.5004878528442553,0.2963849347566852,0.07045355613274083,0.6720109310131858,0.015845198461689834,0.12276614711847586,0.6163068543959973,0.6270678223743752,0.2066617814443826,0.7640764999049309,0.2605806239443089,0.17477922540495314,0.01015897380435286,0.015485276201133222,0.019827801246566766,0.01422283858928595
Crotona Park East,1.0,0.1388888888888889,0.7637714156207496,0.22742128099455386,0.7290873456612522,0.765917369638078,0.005886303403536096,0.32061588074060854,0.014965797809245418,0.03807796718190768,0.9397121053548219,0.10235512251139278,0.04712415390772445,0.9129395031738633,0.16783012027889194,0.011744772207882337,0.023320590672578054,0.029940307206163242,0.03806789504295141,0.028629491934133278
East Concourse-Concourse Village,1.0,0.25,0.6574115249115158,0.27887533118393637,0.6047626294138413,0.6643229961490861,0.012419273703635028,0.3819294001001233,0.03440793993369928,0.08364298827451522,0.8617073636281225,0.32059830312207493,0.05119109584397247,0.8855793726106728,0.1643687691921928,0.059385878756942206,0.01677123577919104,0.02202136211203115,0.02296212022764603,0.020461197977431088
East Tremont,1.0,0.3611111111111111,0.6471630720673573,0.2595563283589515,0.9999999999999999,0.7719542177562415,0.01205946896369949,0.3154846338076746,0.010741289633774395,0.024467567572787157,0.9665832369731957,0.13252032208239628,0.006181807939472317,0.9428793193809947,0.10014497593585305,0.021214947191710673,0.029232569285560093,0.03353762976836888,0.045177171721246766,0.033285944215888125
Eastchester-Edenwald-Baychester,1.0,0.027777777777777776,0.7479799697950584,0.3168700756648183,0.4730362267014689,0.25298033688922666,0.03326244163291693,0.7329669555257347,0.04296069210246029,0.11364913655050995,0.5460904388476822,0.6864988586010213,0.2617535752294291,0.7819350228964477,0.274743958765997,0.1334226763498578,0.01571958080269943,0.018114656910931625,0.02611007771098528,0.018118346680921136
Fordham South,1.0,0.08333333333333333,0.5350139153575411,0.14904217870531766,0.6544074533785292,0.8192034605532519,0.00851817880794307,0.2750544338849325,0.005347090318751809,0.03858792717517582,0.9275498540674736,0.17241605772985136,0.03423327402437984,0.9495840601647293,0.08397088243153726,0.024211957124429473,0.02319345708028029,0.02940629576779159,0.04017777522266,0.028473278189402502
Highbridge,1.0,0.2777777777777778,0.7493665575154518,0.18457338726714453,0.5613413480082444,0.7373128281234356,0.013821497453041927,0.35289552508402944,0.0034293807051949125,0.021257005944402184,0.8760694037102632,0.297812687845151,0.04391244806417677,0.922706136621719,0.14396329154222387,0.016374549310478548,0.014115563268293774,0.01860040004613582,0.018418537507616555,0.017174471632035632
Hunts Point,1.0,0.08333333333333333,0.5298964915274853,0.22860131880808612,0.4841262385699626,0.8263977618076684,0.0063519428428808235,0.27070220380763765,0.008646209568696805,0.028441679494283896,0.9998730715240247,0.03876323542883475,0.004678190448703448,0.9679486691182416,0.06900504203138143,0.0071360997120508,0.050767951103147795,0.05304601641046845,0.07321011123969355,0.054237069851652484
Kingsbridge Heights,1.0,0.027777777777777776,0.5760606039169991,0.2778994473865653,0.5847646848221413,0.8489437691020257,0.03982855869791503,0.17002759848389912,0.04754816422381772,0.07989811358024328,0.814417191276821,0.41055815798651685,0.06955248678945256,0.8744799975914622,0.19650968022442372,0.04979991174016779,0.022112388590043226,0.022465398421992126,0.025338935781515602,0.02262622190485071
Longwood,1.0,0.08333333333333333,0.4972349074617468,0.21710861844891308,0.49426045966956533,0.8421483057276995,0.007921805973723942,0.24160644192558756,0.019270746475302407,0.04422351146605056,0.9083830019279251,0.2426321892333113,0.029005271157763746,0.9530309153495401,0.07949854959776621,0.022440683187382605,0.029239598595057602,0.033223666104741055,0.05985149453150565,0.03449002563165986
Melrose South-Mott Haven North,1.0,0.4166666666666666,0.653139134510524,0.21020875559862973,0.599314656664199,0.7082255305606475,0.011235510004062187,0.3626943173218817,0.007908449264385702,0.08319167254830921,0.9715107474386624,0.014175518846479163,0.04517076989821937,0.9383932735032051,0.08152701450106638,0.04458416968165692,0.03331299460880125,0.041426796689473765,0.04126451587406817,0.03886282527965597
Morrisania-Melrose,1.0,0.3611111111111111,0.5845106127224748,0.20696043969527536,0.5301630785747562,0.6826652732921692,0.011474156046592536,0.39106702457462733,0.006776029525557435,0.06975263948964387,0.8816784360152556,0.24521578113245324,0.05747180770919273,0.9158418304946437,0.129713696804441,0.039860473963400825,0.025481543417084775,0.03058500847455736,0.04258622882868511,0.030116734518970466
Mott Haven-Port Morris,1.0,0.2222222222222222,0.5733098195670223,0.20590033271280242,0.5875691611277232,0.8107448665366718,0.011930199837401513,0.277705444971656,0.0075898518500839215,0.03858166102409693,0.9903492259332611,0.03138228574135771,0.017946695895708936,0.97937830023359,0.05563988662789125,0.0,0.029123951537744643,0.038901561724799916,0.03705558590825391,0.035655769593812024
Mount Hope,1.0,0.1111111111111111,0.6100843968943486,0.1822925005230036,0.6427493839444923,0.7695245976361084,0.01202980125689987,0.29474132842405704,0.023978080437938157,0.07122366098416612,0.9252500709981344,0.2452319669391393,0.00943697936621607,0.9108182305705758,0.11375478037691063,0.06181524436447575,0.020940348218330435,0.025418095487837716,0.03557072330614831,0.024971572058427004
North Riverdale-Fieldston-Riverdale,0.0,0.0,0.607966976183508,0.6144469626413838,0.333969268349123,0.2243503755919197,0.6700728029856339,0.06673560905774423,0.0925434550613018,0.07407884502960244,0.23045112636199794,0.6986966023772724,0.605102501278427,0.3375555889835311,0.5219751876446116,0.6456562229085592,0.007531778957265331,0.007666473959976582,0.01167620056718677,0.008003304743413268
Norwood,1.0,0.027777777777777776,0.5515828748824343,0.2331931115142349,0.6678990755269761,0.7069151896468879,0.09733927338252474,0.1508621575960787,0.15747579418197266,0.10477695053526757,0.8129330101168175,0.41790154516987543,0.06843216251283782,0.8288105023790492,0.2270467676540518,0.0980223133466232,0.021272648613000378,0.02134209166943976,0.028190746207963684,0.021967853676577866
park-cemetery-etc-Bronx,1.0,0.027777777777777776,0.43360338436193624,0.20934443454490972,0.41717464524544096,0.6406577483902899,0.1216536174436804,0.3241102133029526,0.020037635856148484,0.0,0.5699923076305473,0.8060679261291755,0.190526635108249,0.7306333906240002,0.33496366047359377,0.16525421093477338,0.2204701159739679,0.2692197328905653,0.2809375386561342,0.2550149648316572
Parkchester,1.0,0.027777777777777776,0.6015298474403439,0.3024924092559814,0.5527886940094388,0.41522957415046724,0.017055687287122465,0.45493986867001046,0.21865213766020827,0.12940731013171816,0.5419179038727201,0.9429660694583576,0.1700883896904801,0.7622271669314489,0.29228375539834706,0.15047248815102598,0.009398724125656385,0.012080743207000902,0.012127392762211307,0.011242704955259187
Pelham Bay-Country Club-City Island,0.0,0.0,0.6532618392079605,0.5758435063058535,0.34074326851542386,0.42508193705179204,0.5426016219860244,0.038810827835728756,0.07212250289772659,0.029455203115208314,0.4079286329913938,0.7299874117887514,0.3977251517703556,0.7512071289128006,0.28620309746330297,0.17370058808976382,0.00884000729848095,0.009717701481289804,0.024176216493981936,0.010809134294798487
Pelham Parkway,0.0,0.0,0.6530348360739926,0.3460607261376457,0.4740221888972201,0.48316710855694467,0.33616137024071446,0.1486014637266759,0.1301919423499725,0.049849968947050016,0.49856274309432147,0.6969186308895908,0.3102320260209759,0.6926085843606292,0.3153653275618085,0.24421103690587287,0.015603054678985378,0.0195084748732662,0.0217877176406905,0.018497256941596037
Schuylerville-Throgs Neck-Edgewater Park,0.0,0.0,0.5196691242964442,0.4192311670258709,0.38002544818340867,0.5007535547914644,0.41653163529428494,0.10130152065884321,0.04971877446627365,0.0863261081823485,0.37296049222062155,0.6373865131149198,0.4710279195752427,0.7703557649347452,0.2545688319291346,0.16971171317564535,0.01134842500020567,0.016391101594396513,0.031989466656776204,0.01628205005153406
Soundview-Bruckner,1.0,0.027777777777777776,0.5133604936687397,0.261197703491686,0.6466635068348628,0.69574232133822,0.02217860026419404,0.27661701564429825,0.09035396603547947,0.16340798682288435,0.8537113106189551,0.22800881805270812,0.0947584083118361,0.9418024246123139,0.09296824450221637,0.029158374028597292,0.014499676078528548,0.018826157691034514,0.021094427980434184,0.017681642624657812
Soundview-Castle Hill-Clason Point-Harding Park,1.0,0.1111111111111111,0.7313041614266327,0.34435444885684224,0.5615110708901384,0.6799131602008831,0.02104772293954811,0.37301896358529685,0.024318406482967122,0.05827744745038096,0.7287409996141071,0.395329877335895,0.16970875129618943,0.8956145211419421,0.15037475284731588,0.05506790209665283,0.016389175161571398,0.022988786978146106,0.028761988746924944,0.02146166774282143
Spuyten Duyvil-Kingsbridge,1.0,0.027777777777777776,0.6106487124612636,0.559352495569221,0.2682639726318651,0.4262688144937538,0.4616081116870355,0.10126360640415884,0.07324044697643291,0.1036928493714063,0.34039194999986744,0.7210707224347249,0.47551729878404325,0.4561648000858566,0.5051315133261322,0.4665777177055131,0.014874401045619741,0.017876176661718476,0.024503580789939437,0.017559943142204843
University Heights-Morris Heights,1.0,0.1111111111111111,0.7144801737601392,0.19645617683650812,0.5694969355840079,0.7596751007062541,0.007001822813131362,0.32219183115321515,0.023741010156122008,0.024293251803129648,0.9566360270470187,0.11385291388124796,0.02415333901142616,0.926165335480882,0.12580279724069499,0.026381094560782886,0.01722440016450906,0.019320960436124582,0.033487505379309196,0.020001927896664738
Van Cortlandt Village,1.0,0.027777777777777776,0.5783412274973823,0.2915433889736337,0.5757576832207041,0.7531064065317111,0.0881570043274229,0.19518545927760944,0.062087442238235785,0.09201060151942689,0.6501798288144379,0.7437770230537689,0.12551719744925602,0.8125141667389842,0.22048997419487726,0.1302728740696159,0.01403906884533462,0.014337778266361928,0.02362514086575346,0.01512211752597585
Van Nest-Morris Park-Westchester Square,0.0,0.0,0.4408621702844462,0.2669428304992821,0.632170490621581,0.5840784589561653,0.25479096348322633,0.11741081675484152,0.14996931844632586,0.07035588320180626,0.5915665295961258,0.6114913173935163,0.2397795092537007,0.8090331850005107,0.2417744586371161,0.1176092841093315,0.018120429368429686,0.021672780480799778,0.03403222630195102,0.02172559905710503
West Concourse,0.0,0.0,0.5547599977822366,0.18622157120789018,0.5589806225171361,0.7981917224862087,0.015965381715072766,0.25484314053728957,0.025013135028277476,0.1005667725728825,0.9053740234595891,0.27147809735230743,0.021494785968189795,0.9141676988568798,0.14703706583941034,0.02766183443622261,0.02788796514677257,0.03627980126532508,0.027724687949788822,0.03283491199245475
West Farms-Bronx River,0.0,0.0,0.5649682166120811,0.26891385825458486,0.6152788095082972,0.7266206454295553,0.03087740937379964,0.2769035653309069,0.05969857019435508,0.11020820122832808,0.8534964774241511,0.3323574919829826,0.05582811446530592,0.9749614782624344,0.06267828207081559,0.0011427567410656411,0.01860244342458986,0.022104627810062276,0.02636843975733762,0.02140772131514367
Westchester-Unionport,0.0,0.0,0.6228780579092992,0.3135968686820719,0.6979759494476369,0.7150658168910885,0.03761517752129177,0.1665417076033043,0.1786197818651804,0.18746877386662028,0.6048941409753132,0.7139647921293616,0.18662531256473017,0.855011259653134,0.19981927867892285,0.07872458425934115,0.014538932237219923,0.014133639864672191,0.024006137732520676,0.015194440662991505
Williamsbridge-Olinville,1.0,0.027777777777777776,0.6510337392660901,0.31623600545076064,0.7391295516803345,0.26409138492423484,0.020706544808033973,0.7649479941472667,0.01640018916699685,0.08227547536292243,0.6730991709693129,0.5287023206034963,0.18098127941695302,0.8527085230171018,0.20103802830097228,0.08143270258784607,0.01978940335104719,0.020224625202246247,0.030433546485966013,0.021053222546597798
Woodlawn-Wakefield,0.0,0.0,0.6319959943252331,0.37473903331548086,0.4838644923235539,0.17285503275669795,0.16846514282339867,0.656109389568465,0.06141993293927899,0.10145273628217424,0.4644753117689322,0.7270048904135157,0.33651356995129855,0.7398646235470782,0.3583270970610638,0.13004962896437752,0.015196484516971332,0.013814570795314824,0.02039321920718752,0.014870688143198993
