NTA,Pop_1E,MaleEN,FemEN,PopUnd18N,PopOv65N,HispN,NotHispN,WhiteN,BlackN,NativeN,AsianN,PacificN,OtherRace1N,OtherRace2N,HHPop,HHINC_U10N,HHINC_10t14N,HHINC_15t24N,HHINC_25t34N,HHINC_35t49N,HHINC_50t74N,HHINC_75t99N,HHINC_100t149N,HHINC_150t199N,HHINC_200plN,Pop16yrsOver,Labor_forceN,CivilianLF,CLF_UnemployedN,PopOver25,EduOtherN,EduBachelor,EduGradProf,GardenCounts,HasGarden,FELONY_norm,MISDEMEANOR_norm,VIOLATION_norm,TOTAL_CRIME_norm
Baisley Park,39079.0,0.4720949870774585,0.5279050129225415,0.2355485043117787,0.110622073236265,0.13132372885693086,0.8686762711430692,0.010747460272780776,0.7098441618260447,0.0027636326415722,0.053967604084034906,0.0,0.06658307530898948,0.024770337009647127,10971.0,0.05241090146750524,0.04375170905113481,0.07428675599307265,0.08294594840944307,0.1403700665390575,0.1916871752802844,0.1642512077294686,0.16461580530489472,0.06280193236714976,0.022878497857989243,31094.0,0.6618961857593105,20566.0,0.10468734805017993,25891.0,0.8279324861921131,0.11525240431037813,0.05681510949750879,3.0,1.0,0.06709485913150286,0.10245912126717674,0.016991222907443898,0.18654520330612348
Bayside-Bayside Hills,44864.0,0.4841743937232525,0.5158256062767475,0.1854493580599144,0.17276658345221113,0.13355920114122682,0.8664407988587732,0.4154778887303852,0.016182239657631953,0.0,0.4177291369472183,0.0,0.001805456490727532,0.015246077032810269,15673.0,0.03841000446627959,0.02424551776941236,0.07171568940215657,0.06641995788936388,0.09321763542397754,0.16384865692592354,0.15504370573597906,0.19141198239009766,0.1062974542206342,0.08938939577617559,37551.0,0.6340177358792043,23781.0,0.060552541945250414,33313.0,0.5757211899258547,0.25251403356047186,0.17176477651367333,0.0,0.0,0.033657275320970036,0.04850213980028531,0.01415388730385164,0.09631330242510698
Bellerose,26916.0,0.4873309555654629,0.5126690444345371,0.21139842472878584,0.1396938623866845,0.2044137316094516,0.7955862683905484,0.2762669044434537,0.06334522217268539,0.0010774260662802797,0.4181899242086491,0.0,0.01493535443602318,0.021771437063456682,8192.0,0.06494140625,0.03515625,0.0582275390625,0.0496826171875,0.128173828125,0.1640625,0.144775390625,0.185546875,0.120361328125,0.049072265625,21707.0,0.6042290505366932,13116.0,0.05664836840500152,18451.0,0.6601810199989161,0.20112731017289034,0.1386916698281936,0.0,0.0,0.02474364690147124,0.02990786149502155,0.01341209689404072,0.06806360529053351
Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,28243.0,0.5101086995007612,0.4898913004992387,0.22111673689055691,0.1976773005700528,0.1228268951598626,0.8771731048401373,0.7780334950253159,0.061112488050136325,0.002655525262897001,0.023616471338030662,0.0,0.007010586694048083,0.0047445384697093074,10825.0,0.05210161662817552,0.037598152424942265,0.06558891454965357,0.06143187066974596,0.09662817551963047,0.15085450346420326,0.1510392609699769,0.17782909930715934,0.11390300230946886,0.09302540415704387,22761.0,0.5775668907341506,13146.0,0.06610375779704854,20417.0,0.6171327815056079,0.21726992212372045,0.1655972963706715,1.0,1.0,0.042169741174804376,0.06946854087738555,0.025953333569380024,0.13759161562156993
Briarwood-Jamaica Hills,42224.0,0.487779461917393,0.512220538082607,0.18877889352027286,0.12656309208033345,0.2699649488442592,0.7300350511557409,0.16625615763546794,0.1158582796513831,0.0013025767336112164,0.393543956043956,0.00018946570670708602,0.016483516483516484,0.0364010989010989,14269.0,0.0655967481953886,0.0231270586586306,0.11605578526876445,0.09019552876865933,0.0990258602565001,0.20695213399677626,0.12972177447613709,0.1653935104071764,0.06804961805312215,0.03588198191884505,35221.0,0.6688055421481502,23556.0,0.10515367634572932,30190.0,0.6072540576349784,0.2523352103345479,0.14041073203047366,1.0,1.0,0.03668529746115953,0.047579575596816984,0.015062523683213338,0.09932739674118984
Cambria Heights,19546.0,0.4513967052082267,0.5486032947917733,0.17691599304205466,0.20515706538422185,0.05192878338278932,0.9480712166172108,0.011613629387086872,0.9045840581193084,0.0029161976875063953,0.007060268085541798,0.0,0.0058323953750127906,0.016064667962754527,6081.0,0.033053774050320665,0.024009209011675716,0.04966288439401415,0.07186318039796086,0.10310804144055254,0.1761223482979773,0.14849531327084362,0.2302252918927808,0.09833908896563064,0.0651208682782437,16620.0,0.6229843561973526,10334.0,0.06899554867427908,14415.0,0.690114464099896,0.1841831425598335,0.12570239334027056,0.0,0.0,0.04328251304614755,0.04604522664483782,0.016883249769773866,0.10621098946075924
College Point,25875.0,0.4962705314009662,0.5037294685990338,0.2281352657004831,0.13406763285024156,0.3790917874396135,0.6209082125603864,0.2404251207729469,0.021487922705314008,0.0073429951690821265,0.32320772946859905,0.001816425120772947,0.005101449275362319,0.021526570048309174,7852.0,0.05845644421803362,0.031839021905247074,0.1152572592969944,0.10697911360163016,0.1454406520631686,0.1768976057055527,0.1445491594498217,0.130539989811513,0.05310748853795212,0.0369332654100866,20643.0,0.6031584556508259,12451.0,0.06425186731989399,17538.0,0.7982096020070704,0.1428897251682062,0.058900672824723464,0.0,0.0,0.02732367149758454,0.041507246376811587,0.01750724637681159,0.08633816425120773
Corona,58626.0,0.5242213352437485,0.4757786647562514,0.2614027905707365,0.1056868965987787,0.6146931395626514,0.38530686043734863,0.0679391396308805,0.16211237334970832,0.0030703101013202327,0.14334936717497354,0.0,0.003906116740012964,0.004929553440453041,16643.0,0.09763864687856756,0.04127861563420057,0.11722646157543712,0.12575857717959502,0.16727753409841975,0.19701976807066035,0.11284023313104607,0.10659135973081776,0.02247191011235955,0.01189689358889623,44782.0,0.6394980125943459,28638.0,0.059641036385222425,37791.0,0.8445926278743616,0.1117461829536133,0.043661189172025085,1.0,1.0,0.03150479309521373,0.05209292805239996,0.015539180568348512,0.0991369017159622
Douglas Manor-Douglaston-Little Neck,25738.0,0.4620017095345404,0.5379982904654597,0.19166213380993086,0.2019970471676121,0.1190457689020126,0.8809542310979874,0.4638278032481156,0.015890900613878312,0.0,0.3751651254953765,0.0,0.003963011889035667,0.022107389851581317,9684.0,0.039962825278810406,0.0187938868236266,0.059169764560099126,0.08560512185047503,0.08157786038826931,0.16501445683601818,0.14818256918628667,0.20353159851301114,0.09717059066501446,0.10099132589838908,21420.0,0.6248832866479925,13385.0,0.054239820694807615,19261.0,0.5156014744821141,0.27189657857847466,0.21250194693941124,1.0,1.0,0.024088895796099158,0.029761442225503143,0.010801150050508973,0.06465148807211127
East Elmhurst,21760.0,0.5032169117647058,0.4967830882352941,0.2158547794117647,0.13056066176470588,0.622610294117647,0.3773897058823529,0.05372242647058824,0.22573529411764706,0.0,0.07927389705882353,0.0,0.008685661764705883,0.009972426470588236,6064.0,0.09003957783641163,0.03990765171503958,0.1091688654353562,0.11477572559366755,0.16111477572559366,0.16062005277044855,0.12895778364116095,0.13324538258575194,0.041556728232189984,0.020613456464379943,17586.0,0.607073808711475,10676.0,0.08092918696140877,14691.0,0.843645769518753,0.11013545708256756,0.04621877339867946,1.0,1.0,0.06332720588235294,0.10749080882352942,0.027849264705882355,0.1986672794117647
East Flushing,26436.0,0.5042366469965199,0.4957633530034801,0.16118172189438645,0.1575124829777576,0.1911408685126343,0.8088591314873658,0.1425329096686337,0.016719624754123166,0.002004841882281737,0.624451505522772,0.0,0.005636253593584506,0.017513996065970646,8346.0,0.0794392523364486,0.05343877306494129,0.11274862209441648,0.11083153606518092,0.1542056074766355,0.14018691588785046,0.12161514497963095,0.13167984663311766,0.05200095854301462,0.04385334291876348,22672.0,0.5858768525052929,13283.0,0.060152074079650675,19855.0,0.7416771594056912,0.1793502895995971,0.07897255099471166,0.0,0.0,0.02262066878499017,0.028294749583900738,0.009948555000756544,0.06086397336964745
Elmhurst,83663.0,0.5088629382164158,0.4911370617835841,0.1962516285574268,0.122491423926945,0.4319472168102985,0.5680527831897015,0.05991896059189845,0.02072600791269737,0.001685332823350824,0.4634904318515951,0.0,0.005725350513369112,0.0165066994967907,26875.0,0.0865860465116279,0.056632558139534876,0.13391627906976744,0.1217860465116279,0.1508093023255814,0.1904744186046512,0.09443720930232558,0.09990697674418604,0.036986046511627915,0.02846511627906977,68715.0,0.6409954158480681,44038.0,0.062332530995958035,59794.0,0.7511288758069371,0.17806134394755327,0.07080978024550959,0.0,0.0,0.051707445346210384,0.11429186139631616,0.013805385893405688,0.17980469263593224
Elmhurst-Maspeth,26460.0,0.4930083144368858,0.5069916855631141,0.1779289493575208,0.12482993197278912,0.2712773998488284,0.7287226001511716,0.13560090702947847,0.007029478458049887,0.000944822373393802,0.5751700680272109,0.0005668934240362813,0.0010204081632653062,0.008390022675736963,8071.0,0.04856895056374675,0.04745384710692603,0.08140255234791229,0.08858877462520134,0.16701771775492505,0.2222772890595961,0.13083880560029734,0.12588279023664972,0.052409862470573665,0.035559410234171716,22258.0,0.6494743463024529,14456.0,0.05271167681239624,19598.0,0.6968057965098481,0.2072150219410144,0.09597918154913766,0.0,0.0,0.034656084656084656,0.04527588813303099,0.01383219954648526,0.0937641723356009
Far Rockaway-Bayswater,54264.0,0.4567669172932331,0.5432330827067671,0.2961079168509509,0.13165266106442575,0.26750700280112044,0.7324929971988795,0.26500073713696004,0.41279669762641896,0.0016585581601061476,0.034571723426212585,0.0010504201680672268,0.0052152439923337755,0.012199616688780777,16675.0,0.1647376311844078,0.06362818590704647,0.1006296851574213,0.09397301349325338,0.1393103448275862,0.15898050974512742,0.1104047976011994,0.10284857571214392,0.03766116941529235,0.02782608695652174,39592.0,0.5911295211153769,23369.0,0.08378621250374428,32802.0,0.7554722273032132,0.14697274556429485,0.09755502713249192,0.0,0.0,0.07502211410880141,0.107640424590889,0.03862597670647206,0.22128851540616248
Flushing,70697.0,0.4652814122239982,0.5347185877760018,0.16089791646038729,0.1646463074812227,0.14460302417358584,0.8553969758264142,0.0774997524647439,0.04244876020198877,0.00090527179371119,0.7091248567831733,0.00031118717908822156,0.010580364088999534,0.014526783314709253,25807.0,0.1252760878831325,0.06924477854845584,0.16030534351145034,0.116828767388693,0.1447281745262913,0.15747665362111055,0.08722439648157476,0.08458945247413492,0.03452551633277793,0.019800829232378813,60539.0,0.5687242934306811,34408.0,0.0587072773773541,54190.0,0.7757335301716184,0.14744417789260011,0.07682229193578151,0.0,0.0,0.05358077429028106,0.10126313704966264,0.01922288074458605,0.17406679208452974
Forest Hills,86531.0,0.4659601761218523,0.5340398238781477,0.18171522344593266,0.1806635772151021,0.1517028579353064,0.8482971420646935,0.5331730824791115,0.027781950977106472,0.0025655545411471035,0.2556309299557384,0.0008320717430747363,0.002669563509031445,0.025643988859483883,39258.0,0.07328442610423354,0.05423098476743594,0.07975444495389475,0.05998777319272505,0.08846604513729686,0.17685567272912528,0.1268785979927658,0.17071679657649394,0.08599521116715064,0.08383004737887817,71980.0,0.653223117532648,47008.0,0.05716048332198775,66621.0,0.4333468425871722,0.3047087254769517,0.2619444319358761,0.0,0.0,0.0215529694560331,0.04184627474546694,0.010065756780806878,0.07346500098230692
Fresh Meadows-Utopia,18700.0,0.476524064171123,0.523475935828877,0.1819251336898396,0.15508021390374332,0.1246524064171123,0.8753475935828877,0.3200534759358289,0.029786096256684488,0.006310160427807487,0.4812299465240642,0.0,0.014224598930481284,0.02374331550802139,6660.0,0.07777777777777778,0.04009009009009009,0.062162162162162166,0.06831831831831832,0.11606606606606605,0.15855855855855855,0.13633633633633635,0.16456456456456456,0.0966966966966967,0.07942942942942942,15726.0,0.6247615413964136,9825.0,0.08580152671755725,13321.0,0.5316417686359883,0.2697995645972525,0.19855866676675926,0.0,0.0,0.02267379679144385,0.04037433155080214,0.00732620320855615,0.07037433155080214
Ft. Totten-Bay Terrace-Clearview,21945.0,0.4647527910685805,0.5352472089314194,0.1520164046479836,0.2579630895420369,0.13966735019366597,0.8603326498063341,0.6107997265892002,0.006516290726817042,0.002232854864433812,0.22228298017771705,0.0,0.0018227386648439281,0.01667805878332194,9848.0,0.05270105605199025,0.04041429731925264,0.07290820471161658,0.0574735987002437,0.09413078797725427,0.17546709991876522,0.1517059301380991,0.17424857839155158,0.1062144597887896,0.07473598700243704,18858.0,0.5695725951850673,10741.0,0.06116748906060888,17145.0,0.5257509477981919,0.27022455526392536,0.2040244969378828,0.0,0.0,0.01645021645021645,0.020961494645705167,0.010480747322852584,0.047892458418774216
Glen Oaks-Floral Park-New Hyde Park,23344.0,0.4504797806716929,0.5495202193283071,0.14243488690884168,0.24665867032213845,0.09287183002056204,0.907128169979438,0.4512080191912269,0.04922035640849897,0.001113776559287183,0.36844585332419466,0.0,0.005054832076764907,0.03208533241946539,9030.0,0.03344407530454042,0.021705426356589147,0.06279069767441861,0.06854928017718716,0.09213732004429677,0.16046511627906976,0.1630121816168328,0.2169435215946844,0.10675526024363234,0.07419712070874862,20313.0,0.5767242652488554,11715.0,0.0608621425522834,18154.0,0.5896772061253718,0.2260658807976204,0.1842569130770078,0.0,0.0,0.018634338588074024,0.02373200822481152,0.010580877313228241,0.052947224126113766
Glendale,34029.0,0.4964882894002174,0.5035117105997825,0.2035322812894884,0.13179934761526932,0.3421199565076846,0.6578800434923153,0.5904963413559023,0.014840283287783947,0.0003526403949572424,0.04017161832554586,0.0002350935966381616,0.0001763201974786212,0.011607746334009229,11820.0,0.05143824027072758,0.027834179357022,0.08350253807106599,0.07698815566835872,0.10862944162436547,0.18604060913705586,0.17504230118443315,0.18663282571912013,0.06032148900169205,0.043570219966159056,28072.0,0.6438087774294671,18048.0,0.06261081560283688,24224.0,0.7591231836195509,0.16000660501981506,0.08087021136063408,0.0,0.0,0.03150254194951365,0.06591436715742455,0.02010050251256281,0.117517411619501
Hammels-Arverne-Edgemere,39003.0,0.4645027305591878,0.5354972694408122,0.29325949285952363,0.10870958644206856,0.2719534394790145,0.7280465605209856,0.1583211547829654,0.4827833756377714,0.001153757403276671,0.05538035535728021,0.0,0.009153142065994923,0.02125477527369689,13061.0,0.13804456014087746,0.06814179618712196,0.13781486869305568,0.11277850088048387,0.13222571012939285,0.15427608912028176,0.08513896332593217,0.1120894265370186,0.036367812571778575,0.023122272414057118,29066.0,0.571458060964701,16521.0,0.12813994310271776,24185.0,0.790241885466198,0.14124457308248914,0.0685135414513128,2.0,1.0,0.09447991180165627,0.1284003794579904,0.04722713637412507,0.27010742763377177
Hollis,21214.0,0.4749693598566984,0.5250306401433016,0.20279060997454512,0.13047987178278495,0.10959743565569907,0.8904025643443009,0.025973413783350614,0.5866408975205053,0.0004242481380220609,0.1947770340341284,0.0,0.047704346186480624,0.0348826246818139,6030.0,0.07263681592039803,0.031840796019900496,0.09734660033167496,0.07180762852404643,0.11558872305140963,0.17661691542288555,0.1341625207296849,0.17877280265339968,0.06965174129353234,0.051575456053067986,17387.0,0.7047794329096452,12254.0,0.122817039334095,14536.0,0.7605943863511282,0.16772151898734178,0.07168409466153,0.0,0.0,0.05138116338267182,0.06288300179126992,0.02149523899311775,0.13575940416705948
Hunters Point-Sunnyside-West Maspeth,66926.0,0.5063652392194364,0.4936347607805636,0.16186534381256912,0.096658996503601,0.34191495084122764,0.6580850491587724,0.3771927203179632,0.018662403251352242,0.0010758150793413624,0.2346920479335385,0.0,0.0033170964946358664,0.02314496608194125,28245.0,0.052434059125508935,0.03788281111701186,0.08879447689856612,0.08043901575500087,0.11417950079660115,0.1742255266418835,0.1277748274030802,0.15797486280757655,0.07445565586829528,0.09183926358647547,56920.0,0.7353302881236824,41855.0,0.047688448214072386,51687.0,0.5478940545978679,0.2839979104997388,0.16810803490239326,0.0,0.0,0.04812778292442399,0.09244538744284732,0.02523682873621612,0.16580999910348745
Jackson Heights,104125.0,0.5010900360144057,0.4989099639855942,0.19007923169267707,0.1361344537815126,0.5653397358943577,0.43466026410564224,0.15765666266506606,0.018372148859543816,0.0012100840336134453,0.2400768307322929,0.0009123649459783914,0.004120048019207684,0.012312124849939977,36706.0,0.0582738516863728,0.04544216204435242,0.12235056938920068,0.1253201111534899,0.11899961859096606,0.21664033128098947,0.1253201111534899,0.11194355146297608,0.04620498011224323,0.029504713125919468,86461.0,0.6402308555302391,55355.0,0.06377021045975974,74887.0,0.7349206137246785,0.17108443388037978,0.09399495239494172,0.0,0.0,0.05775750300120047,0.10902280912364946,0.02028331332533013,0.18706362545018007
Jamaica,55597.0,0.4905120779898196,0.5094879220101804,0.24155979639189165,0.11495224562476393,0.3620519092756803,0.6379480907243197,0.035973164019641346,0.16839038077594115,0.008993291004910338,0.3135061244311744,0.0,0.07502203356296203,0.03606309692969045,15952.0,0.08130641925777332,0.0768555667001003,0.13358826479438315,0.11616098294884655,0.16706369107321967,0.18323721163490472,0.10387412236710132,0.08337512537612839,0.03598294884653962,0.018555667001003008,43490.0,0.6511611864796505,28319.0,0.11804795367068048,37356.0,0.7873969375736161,0.15036406467501873,0.06223899775136525,0.0,0.0,0.1061388204399518,0.1728870262783963,0.03386873392449233,0.3128945806428404
Jamaica Estates-Holliswood,26757.0,0.4620473147213813,0.5379526852786187,0.20129311955749896,0.17539335500990394,0.13226445416152782,0.8677355458384721,0.2366857270994506,0.24920581530066896,0.0,0.3263445079792204,0.0,0.018238218036401688,0.0372612774227305,9241.0,0.035385780759658036,0.02748620279190564,0.07380153663023482,0.07769721891570176,0.14197597662590627,0.18818309706741693,0.13364354507087978,0.1338599718645168,0.09587706958121417,0.09208960069256572,21980.0,0.617606915377616,13575.0,0.0765377532228361,19096.0,0.5494868035190615,0.2598973607038123,0.1906158357771261,0.0,0.0,0.04241880629368016,0.05325709160219756,0.012594834996449528,0.10827073289232723
Kew Gardens,23719.0,0.4853914583245499,0.5146085416754501,0.21029554365698386,0.1380749610017286,0.24575235043635904,0.754247649563641,0.4630465028036595,0.06517981365150302,0.002866899953623677,0.19056452632910328,0.0,0.006787807243138412,0.02580209958261309,10015.0,0.07049425861208188,0.032451323015476784,0.09236145781328008,0.09026460309535696,0.10254618072890664,0.20129805292061906,0.13689465801298056,0.14628057913130305,0.06630054917623565,0.061108337493759365,19303.0,0.6802051494586334,13130.0,0.05826351865955826,17166.0,0.5291855994407549,0.2716416171501806,0.19917278340906444,0.0,0.0,0.03060837303427632,0.05147771828491926,0.019520215860702392,0.10160630717989798
Kew Gardens Hills,38404.0,0.4791427976252474,0.5208572023747526,0.2330226018123112,0.1375898343922508,0.13157483595458808,0.8684251640454119,0.5228101239454224,0.07082595562962192,0.001588376210811374,0.2378137693990209,0.0,0.0,0.035386938860535365,13199.0,0.047503598757481634,0.05235245094325328,0.09212819152966134,0.09296158799909084,0.11023562391090233,0.17077051291764528,0.13614667777861958,0.16577013410106825,0.08818849912872187,0.04394272293355557,30235.0,0.6160079378204069,18585.0,0.05412967446865752,25294.0,0.5763026804775836,0.23630109907487945,0.18739622044753693,1.0,1.0,0.02192479950005208,0.039084470367670036,0.011405061972711177,0.07241433184043329
Laurelton,26924.0,0.467946813252117,0.5320531867478829,0.20680433813697816,0.16450007428316746,0.06648343485366216,0.933516565146338,0.011551032536027336,0.884043975635121,0.002711335611350468,0.008468281087505572,0.0012999554300995395,0.0061655028970435295,0.019276481949190315,8134.0,0.028891074502089994,0.029997541185148763,0.06737152692402262,0.06970740103270222,0.09835259404966806,0.1640029505778215,0.1533071059749201,0.196459306614212,0.12380132776001967,0.06810917137939514,22081.0,0.6645079480096011,14664.0,0.07480905619203491,18940.0,0.7152059134107709,0.17666314677930306,0.10813093980992608,0.0,0.0,0.04646412123012925,0.053446738968949636,0.01853365027484772,0.1184445104739266
Lindenwood-Howard Beach,28247.0,0.4731121889050165,0.5268878110949835,0.19563139448437006,0.21142068184231955,0.2203773852090488,0.7796226147909513,0.6962509293022268,0.01649732714978582,0.0,0.04142032782242362,0.0,0.011222430700605373,0.014231599815909653,10477.0,0.0616588718144507,0.04486016989596259,0.06681301899398683,0.07177627183354014,0.13143075307817126,0.15605612293595494,0.14851579650663355,0.14393433234704592,0.1047055454805765,0.07024911711367758,23412.0,0.607722535451905,14228.0,0.0756255271296036,20902.0,0.7270117692086882,0.18194431154913404,0.09104391924217778,0.0,0.0,0.032817644351612565,0.042871809395688035,0.015576875420398624,0.09126632916769922
Maspeth,29111.0,0.4877194187764076,0.5122805812235924,0.21273745319638626,0.1294699598090069,0.3048332245542922,0.6951667754457078,0.5387997664113222,0.013774861736113496,0.0020610765689945388,0.12764934217306173,0.0,0.0008931331798976332,0.01198859537631823,10838.0,0.0791658977671157,0.04816386787230116,0.09171433843882636,0.09272928584609706,0.10509319062557668,0.17715445654179734,0.14661376637756046,0.14578335486252075,0.06449529433474811,0.04908654733345635,23667.0,0.6515401191532514,15420.0,0.06718547341115434,20673.0,0.736999951627727,0.17941276060562086,0.08358728776665215,1.0,1.0,0.035656624643605514,0.06238191748823469,0.0206794682422452,0.1187180103740854
Middle Village,38033.0,0.4690400441721663,0.5309599558278337,0.1845239660295007,0.1941471879683433,0.17766150448294896,0.822338495517051,0.7052822548839166,0.008781847343096784,0.0,0.09709988694028868,0.0,0.00042068729787289984,0.010753819051876005,14631.0,0.06342697013191169,0.0330804456291436,0.07962545280568656,0.0865969516779441,0.09602897956393958,0.15747385687922905,0.14435103547262662,0.19506527236689225,0.09555054336682386,0.04880049210580275,31684.0,0.6203130917813408,19629.0,0.06704365989097763,28751.0,0.6852979026816458,0.19787137838683871,0.11683071893151542,1.0,1.0,0.024320984408277024,0.05156048694554729,0.015828359582467855,0.09170983093629216
Murray Hill,52659.0,0.4694164340378663,0.5305835659621337,0.16660020129512526,0.1745190755616324,0.14728726333580205,0.852712736664198,0.245712983535578,0.014071668660627814,0.0023547731631819824,0.565373440437532,0.0006456636092595758,0.008830399361932433,0.015723807896086142,17715.0,0.08602878916172735,0.05114309906858595,0.12080158058142818,0.1074230877787186,0.1143099068585944,0.17075924357888794,0.11927744848998025,0.1169630256844482,0.0506915043748236,0.06260231442280552,44665.0,0.5777678271577298,25786.0,0.05979989141394555,40056.0,0.7393399241062513,0.1620730976632714,0.09858697823047734,0.0,0.0,0.023110959190261876,0.03222621014451471,0.00981788488197649,0.06515505421675308
North Corona,54677.0,0.5484390145765129,0.4515609854234871,0.2699306838341533,0.06286006913327359,0.8789253250909889,0.1210746749090111,0.010004206521937929,0.03312178795471588,0.0011705104522925546,0.07050496552480934,0.0,0.0027433838725606746,0.0035298205826947344,12178.0,0.046230908195105926,0.04549187058630317,0.13360157661356545,0.13631138117917554,0.16767942190835933,0.17441287567745115,0.125800624076203,0.12465101001806535,0.03145015601905075,0.014370175726720315,40891.0,0.6980509158494534,28544.0,0.06474215246636772,34053.0,0.9267024931724076,0.05180160338296185,0.02149590344463043,3.0,1.0,0.057446458291420525,0.09546975876511148,0.017173583042229826,0.17008980009876182
Oakland Gardens,28669.0,0.48885555826851296,0.5111444417314871,0.2043322055181555,0.18026439708395828,0.08047019428651156,0.9195298057134884,0.3962816980013255,0.026718755450137775,0.0012905926261815898,0.46454358366179493,0.0018486867348006559,0.0015347587987024312,0.027311730440545537,11051.0,0.04741652339154828,0.03221427925074654,0.09139444394172473,0.07573975205863723,0.10831598950321238,0.17726902542756312,0.11347389376527013,0.1784453895575061,0.08958465297258167,0.08614605013120985,23457.0,0.6232254764036321,14619.0,0.056159792051439915,21146.0,0.5488508464957912,0.2558876383240329,0.19526151518017595,0.0,0.0,0.019324008510935155,0.02626530398688479,0.012173427744253376,0.05776274024207333
Old Astoria,28110.0,0.4950907150480256,0.5049092849519744,0.16623977232301673,0.11209533973674847,0.30373532550693705,0.696264674493063,0.3795802205620776,0.11853432942013517,0.003094983991462113,0.17481323372465316,0.0009960868018498755,0.005265030238349342,0.013980789754535752,11439.0,0.07963982865635108,0.04650756184981205,0.11670600576973512,0.09572515079989508,0.13130518401958213,0.15359734242503714,0.13156744470670514,0.13995978669464115,0.05026663169857505,0.05472506337966605,24053.0,0.6999542676589199,16836.0,0.07804704205274413,20661.0,0.5755287740186825,0.2885145927109046,0.13595663327041285,1.0,1.0,0.044503735325506937,0.08128779793667734,0.03230167200284596,0.15809320526503026
Ozone Park,23415.0,0.4876788383514841,0.5123211616485159,0.2307922272047833,0.10454836643177452,0.4348067478112321,0.5651932521887679,0.2301516122143925,0.057655349135169766,0.0,0.23472133247917998,0.0,0.015972667093743332,0.026692291266282298,6954.0,0.05593902789761288,0.03940178314639057,0.10526315789473684,0.059677883232671834,0.08426804716709807,0.19226344549899335,0.14854759850445787,0.19744032211676726,0.0726200747771067,0.04457865976416451,18662.0,0.6428571428571429,11997.0,0.10219221472034676,15506.0,0.7744099058428995,0.1443312266219528,0.08125886753514769,0.0,0.0,0.05137732222934017,0.06824685030963057,0.01751014307068119,0.13713431560965192
park-cemetery-etc-Queens,366.0,0.5792349726775956,0.4207650273224044,0.23224043715846995,0.27595628415300544,0.09016393442622953,0.9098360655737704,0.6857923497267759,0.13934426229508196,0.0,0.0546448087431694,0.0,0.0,0.030054644808743168,136.0,0.0,0.029411764705882356,0.13970588235294118,0.18382352941176472,0.0661764705882353,0.19117647058823528,0.05882352941176471,0.19852941176470587,0.08088235294117647,0.05147058823529412,281.0,0.608540925266904,171.0,0.0,259.0,0.752895752895753,0.09266409266409266,0.15444015444015444,0.0,0.0,2.584699453551913,5.2103825136612025,0.5382513661202186,8.333333333333334
Pomonok-Flushing Heights-Hillcrest,36416.0,0.4600450351493849,0.5399549648506151,0.20878185413005276,0.12843255711775045,0.21902460456942,0.7809753954305799,0.3291959578207381,0.10242750439367312,0.0,0.3186236818980668,0.0,0.007606546572934973,0.02312170474516696,11905.0,0.11499370012599748,0.053758924821503566,0.1008819823603528,0.10961780764384713,0.10449391012179757,0.1762284754304914,0.0999580008399832,0.12708945821083578,0.052750944981100376,0.060226795464090724,29414.0,0.6024002175834636,17719.0,0.12675658897228964,23427.0,0.6803688052247406,0.19865966619712294,0.12097152857813635,0.0,0.0,0.0343530316344464,0.0585456942003515,0.0187280316344464,0.11162675746924428
Queens Village,54732.0,0.476722940875539,0.523277059124461,0.19032741357889352,0.13598991449243586,0.16737922970108896,0.8326207702989109,0.06392969378060367,0.4794452970839728,0.002283855879558576,0.16721479207776072,0.0012972301395892713,0.06069575385514873,0.05775414748227727,15538.0,0.05277384476766637,0.03803578324108637,0.08173510104260523,0.0827648345990475,0.10915175698288067,0.16038100141588366,0.1567769339683357,0.19944651821341228,0.07684386664950445,0.042090359119577814,45828.0,0.6652919612463996,30489.0,0.11758339073108336,38688.0,0.7897022332506204,0.14404983457402812,0.06624793217535152,0.0,0.0,0.04646276401373968,0.05610977124899511,0.01933055616458379,0.12190309142731855
Queensboro Hill,21460.0,0.4970643056849953,0.5029356943150046,0.18821062441752096,0.14575955265610438,0.168452935694315,0.831547064305685,0.1390959925442684,0.014259086672879775,0.0017241379310344827,0.6616029822926375,0.0,0.00027958993476234854,0.014585274930102516,6049.0,0.06546536617622747,0.033559265994379237,0.10365349644569352,0.11224995867085467,0.11853198875847247,0.2208629525541412,0.11952388824599107,0.13787402876508514,0.05124814018846089,0.037030914200694334,18082.0,0.5648158389558677,10188.0,0.07391048292108363,15504.0,0.7643833849329206,0.14499484004127966,0.0906217750257998,1.0,1.0,0.026700838769804287,0.029543336439888164,0.008574091332712022,0.06481826654240448
